Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
987,2158,185,-15,18
988,2142,204,-9,16
989,2080,217,-8,4
990,2103,190,-8,23
991,2108,227,21,8
992,2141,274,2,12
993,2201,337,-6,17
994,2287,363,-4,11
995,2392,412,-10,18
996,2504,462,-22,7
997,2687,469,-29,6
998,2819,478,-41,9
999,2881,466,-63,18
1000,2771,473,-49,2
1001,2569,477,-30,16
1002,2265,546,-48,25
1003,2064,595,-13,10
1004,1900,654,-1,18
1005,1794,695,32,13
1006,1655,820,6,26
1007,1565,865,8,20
1008,1482,823,16,21
1009,1445,766,-4,34
1010,1437,670,-7,25
1011,1457,563,14,19
1012,1522,485,16,22
1013,1591,453,0,33
1014,1678,355,26,32
1015,1724,361,9,34
1016,1796,372,-3,49
1017,1877,323,32,43
1018,1957,352,17,38
1019,2083,394,9,35
1020,2292,423,7,37
1021,2624,373,19,44
1022,3012,367,29,32
1023,3469,336,35,39
1024,3827,338,35,47
1025,4194,334,29,42
1026,4895,329,28,45
1027,6891,271,36,51
1028,12668,160,63,107
1029,26289,32,174,174
1030,32472,3487,9262,-2136
1031,32767,-1517,16871,4941
1032,32767,568,13451,16330
1033,32767,959,12053,21945
1034,32767,557,11896,24290
1035,32767,362,11897,24946
1036,32767,444,11892,24724
1037,32767,768,11953,23273
1038,32767,1004,12480,19660
1039,32767,-511,15289,11245
1040,32767,-1437,17004,-366
1041,32376,4913,2672,-655
1042,23070,1125,106,156
1043,14790,1021,131,90
1044,11254,924,114,86
1045,9507,835,111,89
1046,8475,781,80,116
1047,7552,713,80,128
1048,6773,592,96,153
1049,6159,583,65,171
1050,5664,507,73,174
1051,5381,542,50,191
1052,5228,522,74,163
1053,5039,562,60,138
1054,4779,600,69,107
1055,4448,692,41,97
1056,4075,751,63,75
1057,3606,902,43,88
1058,3230,960,54,98
1059,2933,1006,52,129
1060,2645,918,78,152
1061,2404,851,78,167
1062,2256,762,62,155
1063,2074,729,39,144
1064,2006,696,59,105
1065,1936,751,37,93
1066,1913,811,51,66
1067,1908,870,74,50
1068,1922,972,57,49
1069,1921,1028,83,45
1070,1975,1013,93,55
1071,2082,987,93,55
1072,2260,894,86,64
1073,2551,960,77,55
1074,2957,1041,82,52
1075,3496,1270,44,59
1076,4098,1653,17,84
1077,4689,1982,61,71
1078,5101,2277,37,80
1079,5378,2223,22,105
1080,5333,1935,60,76
1081,5029,1533,69,98
1082,4523,1161,70,92
1083,3970,810,117,53
1084,3343,687,98,46
1085,2818,624,74,46
1086,2349,593,85,37
1087,1951,676,54,39
