Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
496,-9,-12,-2,-5
497,-13,14,-34,9
498,-2,-4,-5,-9
499,-6,2,-17,3
500,-6,-2,-9,-2
501,-10,4,-18,6
502,-6,10,-20,4
503,-8,11,-19,3
504,-4,8,-11,-4
505,-7,5,-24,8
506,5,-5,-18,1
507,-4,-2,-16,3
508,0,1,-22,2
509,-13,14,-25,4
510,0,-10,-13,4
511,6,-16,-9,-1
512,-7,0,-14,6
513,-19,27,-32,6
514,-12,11,-21,2
515,-7,8,-28,1
516,-9,-3,-12,4
517,-15,15,-22,6
518,-13,9,-15,6
519,-3,-1,-17,6
520,1,-6,-11,0
521,-9,8,-22,2
522,-12,5,-11,-5
523,-10,5,-15,0
524,-2,-10,-3,-1
525,-9,3,-13,1
526,-10,13,-23,9
527,-17,15,-12,-7
528,-14,-7,-11,4
529,-3,1,-18,4
530,-10,7,-10,0
531,-15,15,-24,1
532,-2,-8,-12,0
533,1,0,-19,3
534,-2,-11,-11,3
535,-3,-8,-4,3
536,-11,-2,-9,6
537,-11,11,-22,4
538,-21,13,-20,1
539,-12,20,-39,16
540,-16,6,-20,4
541,-15,2,-8,-3
542,-10,2,-16,6
543,-5,6,-28,7
544,-5,0,-20,10
545,-5,8,-27,10
546,0,-3,-19,7
547,8,-14,-10,-1
548,0,-12,-9,4
549,-11,5,-12,-2
550,-21,10,-17,7
551,-9,9,-28,7
552,-3,-4,-13,-3
553,-5,4,-25,7
554,-10,2,-17,-1
555,-16,16,-33,6
556,-13,2,-11,0
557,-3,-5,-11,8
558,-9,7,-12,0
559,-17,5,-10,-7
560,-18,24,-35,11
561,-2,-7,-10,5
562,-15,7,-11,7
563,-9,-1,-18,0
564,-9,-9,2,-5
565,-6,-5,-3,0
566,-5,-4,-12,1
567,-3,-7,-7,2
568,-15,16,-30,8
569,-8,0,-21,7
570,-12,10,-24,4
571,-1,-2,-15,2
572,-17,18,-29,5
573,-15,28,-37,11
574,-16,18,-28,8
575,-11,18,-35,6
576,-11,5,-14,2
577,-5,-1,-16,0
578,-8,1,-12,1
579,-17,14,-18,4
580,-17,12,-16,-3
581,-12,7,-24,3
582,-13,10,-19,-2
583,-11,-3,-10,-3
584,-3,1,-25,3
585,-10,17,-31,5
586,-10,-1,-9,-2
587,-12,2,-16,6
588,-15,2,-12,-1
589,-8,-3,-9,0
590,-6,-8,-6,-6
591,-5,3,-17,0
592,-10,-1,-16,-2
593,-6,9,-34,9
594,-13,13,-24,2
595,-3,0,-21,2
596,-11,4,-20,5
597,-14,0,-3,0
598,-20,18,-28,7
599,-19,18,-20,3
600,-10,13,-32,0
601,-8,-13,-5,-2
602,-16,10,-20,0
603,-6,0,-17,2
604,0,-17,-10,7
605,-13,4,-20,1
606,-14,15,-29,7
607,-7,-4,-8,-8
608,-19,8,-12,0
609,-9,5,-10,-3
610,-5,3,-20,0
611,2,-13,-7,-1
612,-6,-4,-14,-4
613,-13,4,-20,10
614,-17,13,-30,1
615,-13,-10,8,-12
616,-4,-3,-19,1
617,-6,-4,-18,5
618,-15,0,-12,1
619,-7,-10,-7,0
620,1,-25,0,1
621,-6,11,-28,5
622,-11,4,-9,-3
623,-11,3,-10,2
624,-6,-2,-8,0
625,-9,1,-15,-1
626,-9,2,-16,1
627,-2,-4,-15,0
628,-13,2,-21,7
629,-10,0,-9,-5
630,-2,-8,-13,-1
631,-13,3,-11,0
632,-5,-2,-13,8
633,1,-6,-5,4
634,-10,9,-18,1
635,-14,11,-21,0
636,-11,8,-17,-2
637,-7,-1,-13,0
638,-5,-6,-8,2
639,-16,2,-13,3
640,3,-5,-10,6
641,-1,-1,0,0
642,-14,7,-9,0
643,-3,-3,-5,3
644,-10,14,-21,4
645,-5,1,-11,3
646,-1,-8,-5,6
647,-12,8,-16,7
648,-10,-1,-4,5
649,-8,16,-23,4
650,-7,-6,-1,-1
651,-5,3,-16,8
652,-11,0,-1,0
653,-5,1,-8,8
654,0,-5,-11,4
655,-5,-4,2,2
656,-13,11,-23,13
657,-17,27,-30,12
658,-6,0,-14,4
659,-7,11,-16,9
660,-11,11,-16,1
661,-6,-5,-2,2
662,2,-1,-20,10
663,-6,4,-12,7
664,-11,6,-9,0
665,-14,6,-12,5
666,-9,1,-4,6
667,-7,-3,-2,2
668,-6,0,-16,5
669,-18,19,-23,9
670,-7,3,-14,4
671,-4,8,-19,1
672,0,-14,3,-9
673,-7,2,-9,0
674,-4,-2,-10,6
675,3,-6,-9,1
676,-1,0,-19,2
677,4,-12,-3,-3
678,-12,16,-12,5
679,-5,-6,-1,1
680,0,8,-14,4
681,0,-6,-9,9
682,-9,2,-10,8
683,-2,0,-2,5
684,-3,2,-18,7
685,-10,-6,0,7
686,-23,27,-24,13
687,3,-8,-2,2
688,2,-11,0,6
689,-11,17,-22,13
690,-5,3,-7,4
691,-2,3,-10,6
692,4,-15,1,0
693,-7,4,-8,2
694,-14,13,-21,9
695,2,-8,-12,7
696,-6,0,2,0
697,-14,5,-9,-1
698,-5,-2,-9,-2
699,-14,13,-21,9
700,3,-4,-14,0
701,-13,15,-22,9
702,-10,7,-15,2
703,-8,7,-17,3
704,-16,14,-23,-2
705,0,-6,-11,3
706,-11,9,-13,-2
707,-2,3,-17,4
708,-18,8,-11,-4
709,-9,11,-25,9
710,-14,10,-16,0
711,3,-4,-7,1
712,-10,0,-6,0
713,0,-9,-7,0
714,1,-6,-11,-5
715,-1,14,-33,12
716,-7,-4,4,-7
717,-1,-8,-5,-4
718,9,-5,-19,4
719,7,-14,2,0
720,-5,17,-31,9
721,-2,4,-17,4
722,-2,16,-38,3
723,7,-5,-13,4
724,-4,7,-16,-2
725,4,-1,-11,0
726,-1,3,-14,1
727,-1,-8,7,-6
728,3,3,-11,0
729,0,7,-12,1
730,-1,12,-22,9
731,0,8,-11,-7
732,-5,15,-24,5
733,2,5,-17,5
734,3,10,-22,0
735,6,-7,-5,7
736,0,9,-23,4
737,8,2,-13,1
738,1,10,-22,5
739,6,-7,-15,9
740,-1,5,-25,10
741,16,-12,-6,-5
742,3,0,-15,6
743,-9,12,-10,5
744,7,-12,4,-8
745,-3,5,-13,6
746,8,-2,-8,4
747,-2,14,-24,12
748,12,-11,1,-7
749,-3,17,-29,4
750,17,0,-15,0
751,3,2,-7,1
752,15,1,-12,0
753,6,13,-30,6
754,14,5,-16,-1
755,5,12,-23,10
756,15,9,-16,-1
757,18,5,-16,1
758,23,-2,-11,1
759,4,27,-34,11
760,19,2,-16,0
761,11,1,-18,1
762,3,26,-37,6
763,-6,21,-12,-3
764,-3,10,-15,0
765,10,-6,-14,0
766,11,1,-15,5
767,13,-15,8,-11
768,11,-8,-9,0
769,2,-3,-8,-2
770,1,10,-21,0
771,4,8,-17,1
772,-4,22,-23,1
773,-3,25,-23,3
774,12,3,-12,3
775,34,11,-17,4
776,56,8,-13,1
777,94,17,-20,2
778,126,16,-11,-7
779,159,14,-18,4
780,184,15,-21,0
781,157,22,-26,5
782,131,26,-27,0
783,107,8,-13,5
784,69,10,-12,6
785,70,4,-19,1
786,59,-7,-5,-8
787,54,12,-26,4
788,57,8,-14,3
789,42,19,-21,2
790,36,14,-26,-3
791,35,9,-31,7
792,15,21,-26,4
793,20,7,-11,-5
794,7,25,-22,-1
795,23,8,-15,1
796,34,13,-24,12
797,71,3,-18,4
798,79,16,-17,4
799,133,7,-3,4
800,176,19,-12,-1
801,239,37,-1,-13
802,309,56,-35,8
803,395,30,-2,-3
804,486,50,-17,2
805,545,92,-42,16
806,588,67,-7,-6
807,567,93,-24,-4
808,480,75,-19,2
809,350,62,-13,0
810,248,45,-23,1
811,157,30,-24,5
812,102,30,-15,-4
813,66,16,-10,0
814,56,1,-10,1
815,36,20,-28,10
816,38,13,-13,2
817,57,-9,-4,-3
818,45,0,-1,-3
819,47,22,-32,7
820,50,8,-11,-8
821,55,7,-18,-2
822,45,15,-13,-2
823,49,-3,-8,-7
824,47,7,-9,-5
825,51,27,-25,1
826,103,11,-11,5
827,176,21,-25,3
828,308,31,0,-2
829,518,37,-12,0
830,723,46,-4,-3
831,844,99,-28,12
832,825,89,0,-5
833,680,95,-30,4
834,492,68,-29,10
835,312,28,3,-11
836,180,19,-6,-2
837,106,21,-22,11
838,79,22,-27,8
839,72,6,-11,0
840,65,10,-14,-2
841,71,9,-18,-2
842,67,21,-29,4
843,69,19,-14,0
844,80,25,-17,3
845,114,20,-25,10
846,197,38,-25,3
847,327,33,-7,-4
848,536,26,-13,3
849,741,45,-16,0
850,891,44,-13,1
851,925,64,-15,3
852,831,78,-14,0
853,669,74,-19,0
854,471,35,7,-13
855,307,26,11,-13
856,205,22,-6,-11
857,131,18,-5,-2
858,110,11,-7,-5
859,72,28,-22,2
860,87,5,-15,0
861,73,20,-14,-2
862,70,7,-15,5
863,50,32,-38,11
864,59,-2,-2,-4
865,50,12,-8,-1
866,70,1,-12,4
867,71,20,-22,4
868,80,27,-15,-4
869,138,3,-2,0
870,189,42,-36,11
871,261,20,-6,-3
872,302,18,0,-11
873,328,32,-17,4
874,289,53,-18,-2
875,247,49,-33,15
876,209,23,-7,-2
877,155,28,-4,-6
878,139,3,3,-6
879,127,12,-9,-6
880,128,1,4,-1
881,124,40,-40,18
882,152,46,-21,2
883,231,18,-4,-4
884,308,52,-26,6
885,455,35,-5,-5
886,644,55,-26,4
887,883,59,-27,6
888,1185,113,-37,14
889,1547,129,-12,-9
890,1906,136,15,-7
891,2063,181,-29,3
892,1936,210,-38,6
893,1611,182,-25,5
894,1143,147,-37,11
895,725,97,-16,11
896,450,64,-5,-1
