Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
680,5,3,-3,2
681,-15,19,-7,4
682,-2,0,3,3
683,4,0,7,-3
684,5,-6,2,5
685,-9,10,-1,1
686,-5,6,-3,3
687,0,-2,1,3
688,3,-1,-2,2
689,3,-13,2,2
690,-7,-1,6,0
691,-1,-16,19,-3
692,-3,-1,10,-4
693,-6,8,2,-5
694,-12,11,-7,0
695,-6,9,-3,2
696,0,0,2,0
697,-2,4,-1,2
698,-4,-1,-1,4
699,-2,2,1,-1
700,0,-2,-1,-2
701,-9,16,-14,7
702,2,-13,13,-5
703,4,-6,-3,4
704,-18,25,-21,2
705,5,-9,-9,0
706,-8,12,-16,2
707,-6,5,-8,3
708,-5,5,-5,-1
709,-9,17,-17,2
710,-2,1,2,-7
711,-9,5,8,-2
712,-6,13,-6,3
713,5,-1,2,0
714,3,2,-5,6
715,-5,6,1,2
716,3,0,-6,6
717,-9,10,-1,3
718,6,1,-5,2
719,-4,4,4,7
720,5,-6,8,-2
721,-7,11,-12,9
722,-4,0,6,-5
723,0,6,-8,9
724,3,5,-2,-5
725,0,11,-9,4
726,-5,-1,9,-1
727,-11,8,1,2
728,-5,-4,16,-4
729,-3,-2,2,7
730,10,-15,17,-7
731,-9,2,7,-4
732,-7,6,-1,0
733,-3,12,-12,7
734,-1,9,-2,0
735,0,0,9,2
736,-9,15,-11,4
737,-9,23,-27,14
738,1,-1,2,-3
739,-3,-9,9,3
740,-14,22,-14,9
741,-5,8,-3,3
742,-2,4,-9,4
743,-1,-4,16,-3
744,0,-3,0,5
745,0,-1,3,1
746,0,6,-11,6
747,-4,-3,4,4
748,-4,8,-2,2
749,-8,0,4,-3
750,-4,0,-6,0
751,-6,8,-9,3
752,9,-8,3,-4
753,-1,3,-1,0
754,-1,0,-7,4
755,6,-6,-3,6
756,-1,23,-18,6
757,-6,9,0,-1
758,-4,1,-3,4
759,3,6,-8,-2
760,-11,18,-7,0
761,4,-1,-8,-1
762,-4,5,-12,7
763,-5,-1,3,-7
764,0,-9,8,-4
765,0,-8,6,-6
766,-6,7,-3,0
767,-4,11,-17,8
768,2,4,-6,2
769,-7,11,-17,0
770,0,-2,4,-6
771,-3,15,-14,-1
772,0,0,0,2
773,-3,20,-18,0
774,-6,9,-10,5
775,-6,14,-15,5
776,4,3,-2,-5
777,-7,13,-10,-2
778,-8,18,-23,9
779,0,3,-6,2
780,-7,14,-14,3
781,-1,13,-20,6
782,8,-5,5,-6
783,-1,-2,0,1
784,1,-2,6,-4
785,1,7,-11,4
786,0,7,-15,3
787,1,0,-1,-2
788,4,-13,16,-10
789,9,-18,14,-3
790,-4,12,-16,5
791,-3,16,-18,-7
792,-2,10,-19,3
793,-7,13,-20,-3
794,-6,8,-10,-7
795,-4,9,-12,0
796,4,3,-12,7
797,0,-6,3,2
798,-5,10,-12,7
799,-3,-3,16,-5
800,-1,5,6,-10
801,0,-4,7,-6
