Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
550,-2,19,-26,-1
551,-6,8,-16,0
552,-2,5,-22,-1
553,2,-9,-4,-11
554,-5,7,-17,-1
555,-6,4,-5,-13
556,-15,8,-10,0
557,-8,12,-23,1
558,-3,1,-12,-6
559,-4,7,-25,1
560,-4,-9,-3,-10
561,1,1,-19,1
562,-3,0,-4,-8
563,-1,-10,0,-15
564,-9,0,-2,-9
565,-1,-10,0,-10
566,4,-5,-6,-6
567,-3,-4,0,-9
568,-10,-2,-4,-18
569,-13,8,-14,-6
570,-15,8,-11,-4
571,-3,2,-11,-7
572,2,-8,-11,0
573,6,-18,2,-17
574,-12,6,-18,-8
575,-1,5,-15,-14
576,-1,6,-17,-9
577,-4,3,-19,1
578,-17,16,-18,-7
579,-7,1,-12,-7
580,-6,-8,-1,-10
581,-5,1,-16,-7
582,-15,7,-9,-7
583,-2,-2,-18,-2
584,-6,13,-23,-2
585,-13,0,-8,-13
586,-9,0,-5,-3
587,-9,8,-11,-2
588,-10,1,-7,-5
589,-6,-10,-8,-8
590,-9,3,-10,-7
591,-3,-13,-4,-12
592,-10,2,-4,-12
593,0,-2,-20,-1
594,-6,-3,-2,-11
595,3,-2,-12,-9
596,-1,1,-14,-1
597,0,-4,-7,-11
598,-4,-2,-3,-12
599,-12,7,-9,-6
600,-3,2,-22,-6
601,-2,-1,-15,-1
602,-6,-2,-2,-9
603,1,-9,-3,-4
604,-8,-3,-6,-9
605,0,0,-14,-8
606,-7,9,-16,-8
607,-8,11,-17,-7
608,-9,4,-21,1
609,-3,-10,-10,-9
610,0,-10,-5,-9
611,-3,-7,11,-11
612,-4,1,-7,-4
613,-4,-1,-5,-7
614,4,-5,-4,-8
615,-4,5,-9,-6
616,-10,9,-12,-12
617,-7,13,-34,11
618,-7,-2,-9,-7
619,2,-11,-4,-2
620,-3,0,-9,-6
621,0,-2,-12,-3
622,-3,-7,-11,-1
623,-10,3,-3,-8
624,-6,3,-8,-8
625,0,-14,1,-11
626,-4,-6,-6,-7
627,0,-3,-15,-3
628,-3,-1,-14,-5
629,4,-13,-6,-5
630,-16,12,-10,-1
631,-2,0,-14,-5
632,7,-14,0,-4
633,2,-5,-1,-6
634,-21,18,-16,0
635,-6,0,-17,-7
636,-5,-1,-12,-6
637,2,-10,-8,-9
638,-10,2,-9,-6
639,-6,3,-9,-4
640,-12,13,-12,-10
641,-5,0,-18,7
642,-5,-2,-3,-12
643,-1,-5,1,-14
644,3,-13,5,-13
645,3,-3,-7,-7
646,0,-9,-3,-3
647,-15,6,-7,0
648,-1,1,-10,2
649,-6,6,-12,-10
650,1,-3,-2,-11
651,1,-10,2,-14
652,-5,-11,10,-14
653,-6,-2,2,-11
654,-4,-8,-3,-3
655,-1,-11,6,-10
656,-3,2,-14,-4
657,-4,0,-8,-5
658,-5,14,-1,-9
659,-13,14,-7,-4
660,-3,4,-8,-2
661,-6,0,-2,-4
662,5,-7,-1,-8
663,0,-1,-4,-8
664,-1,4,-6,2
665,-1,-4,-7,0
666,2,-9,-1,1
667,-1,4,-7,0
668,-4,2,-9,-3
669,-15,5,-3,-8
670,-13,22,-31,-1
671,-2,14,-22,0
672,-5,7,-5,-10
673,7,-15,6,-3
674,-15,7,-8,-5
675,-8,2,-4,-4
676,-5,-1,-4,-11
677,2,2,-10,-3
678,11,-12,8,-11
679,6,-9,9,-7
680,-6,3,-8,0
681,1,0,-11,-1
682,-11,9,-11,1
683,3,-1,-20,0
684,-3,3,-3,-11
685,-1,2,-6,-4
686,-1,15,-27,13
687,10,-9,-6,-3
688,-5,8,-9,-7
689,0,-2,-6,-2
690,6,-9,-2,-3
691,7,8,-21,4
692,5,-6,3,0
693,2,2,-1,0
694,6,-5,-3,0
695,8,-7,2,-2
696,8,-7,0,1
697,-6,0,-6,0
698,4,-10,0,-3
699,5,-3,-1,0
700,0,-6,-4,-1
701,-4,6,-15,-1
702,-2,7,-9,-6
703,12,0,-18,0
704,1,0,-9,-1
705,-11,8,-13,-1
706,1,0,0,-10
707,3,1,-13,-2
708,-5,11,-19,-3
709,-11,14,-15,-3
710,0,0,-10,-7
711,-8,0,5,-7
712,-8,-13,17,-12
713,-3,3,-9,-11
714,3,-10,6,-11
715,5,0,-13,2
716,6,4,-14,-4
717,4,-5,3,-7
718,-7,15,-22,-4
719,-9,11,-16,-1
720,1,-4,-3,-7
721,15,-11,-10,-3
722,4,0,-14,1
723,5,-3,-4,-5
724,1,-3,1,-13
725,-6,9,-15,-6
726,-5,14,-14,6
727,1,7,-15,-1
728,7,-8,4,-12
729,17,-18,8,-3
730,8,-6,-9,-1
731,9,4,-7,-8
732,8,13,-8,-7
733,20,2,3,-6
734,20,-4,3,-9
735,25,5,-16,0
736,16,17,-23,3
737,21,3,-14,1
738,24,-8,-1,-2
739,10,-2,4,-7
740,15,3,-8,-9
741,12,14,-21,2
742,15,5,-14,0
743,19,11,-14,4
744,20,5,-15,1
745,11,9,-15,5
746,14,-3,-5,-6
747,18,14,-25,1
748,10,-5,-2,-7
749,9,9,-18,3
750,19,1,-8,0
751,24,-1,-13,0
752,14,16,-23,-4
753,15,5,-6,-12
754,20,11,-17,-2
755,20,15,-23,-2
756,18,24,-18,-6
757,32,17,-29,7
758,28,17,-25,7
759,25,13,-19,-1
760,34,2,-8,-4
761,32,4,-18,1
762,25,30,-26,-4
763,33,3,-11,-8
764,20,14,-13,-8
765,16,14,-11,-5
766,29,8,-22,-3
767,23,1,-9,-1
768,26,-5,-4,-2
769,14,19,-31,0
770,7,32,-35,1
771,22,14,-26,8
772,22,4,-15,-6
773,17,21,-25,-2
774,20,10,-13,-1
775,34,4,-20,-1
776,50,8,-22,1
777,79,-4,-8,-7
778,124,20,-25,-7
779,192,16,-20,-1
780,272,-3,-1,-8
781,305,26,-32,0
782,314,29,-23,0
783,286,13,-12,-3
784,222,21,-20,-2
785,173,1,-8,-12
786,127,15,-17,-6
787,115,4,-11,-5
788,117,-8,0,-4
789,114,-6,-1,-10
790,97,11,-14,-7
791,84,14,-23,-4
792,53,24,-29,-4
793,48,19,-16,-6
794,39,5,-7,-16
795,40,0,-4,-8
796,61,-3,-2,-8
797,65,12,-23,7
798,106,-9,0,-11
799,157,2,-7,-2
800,232,21,-7,-5
801,347,0,0,-9
802,484,7,4,-10
803,598,33,-20,8
804,727,45,-15,4
805,809,53,-8,-4
806,924,52,-1,-14
807,1007,61,-2,-16
808,994,72,-32,6
809,797,87,-31,-3
810,574,49,-8,-12
811,358,33,-11,-5
812,204,31,-20,0
813,129,4,-9,0
814,81,14,-14,-1
815,84,-1,-7,-7
816,81,1,-14,-6
817,64,8,-18,3
818,66,9,-9,-3
819,62,22,-23,-2
820,66,25,-27,-5
821,72,12,-27,4
822,66,33,-27,6
823,87,14,-29,0
824,69,24,-25,-3
825,73,14,-22,1
826,81,29,-30,-3
827,118,9,-14,-7
828,201,32,-16,-10
829,383,23,-5,0
830,677,30,-12,-5
831,1047,33,0,-1
832,1271,56,-7,6
833,1261,65,2,-8
834,996,68,-6,-4
835,655,51,1,-3
836,376,38,-6,-1
837,218,18,-3,-8
838,133,33,-26,2
839,110,18,-16,-8
840,110,11,-7,-11
841,87,27,-19,3
842,98,26,-27,1
843,99,17,-15,-8
844,123,32,-24,7
845,192,14,-16,1
846,316,5,-4,-7
847,495,20,-4,-2
848,783,10,0,-2
849,1002,24,2,-3
850,1137,18,5,-3
851,1112,48,-5,-1
852,955,63,-10,-5
853,734,54,-15,1
854,520,34,-10,-1
855,329,18,7,-10
856,221,29,-17,9
857,155,31,-33,2
858,123,39,-30,-4
859,106,25,-19,-5
860,94,30,-30,3
861,99,23,-26,1
862,89,19,-15,-4
863,83,18,-19,2
864,81,0,-7,-5
865,85,-1,-4,-5
866,88,1,1,-11
867,92,15,-14,-4
868,105,29,-22,-12
869,142,5,-9,-10
870,179,14,-19,-5
871,242,8,-10,-9
872,298,16,-8,-10
873,377,9,-16,-3
874,389,32,-12,-2
875,392,32,-14,-5
876,362,28,-5,-12
877,299,28,0,-8
878,240,21,2,-8
879,198,25,-11,0
880,193,12,-3,-6
881,187,27,-12,-10
882,200,27,-24,0
883,249,22,-11,-1
884,327,25,-9,-13
885,449,49,-23,-2
886,617,39,-17,3
887,860,37,-6,-3
888,1155,65,-18,5
889,1604,56,-9,9
890,2035,102,-16,4
891,2381,114,-25,11
892,2452,122,4,-16
893,2243,144,-30,3
894,1775,136,-11,2
895,1219,114,-13,4
896,764,102,-10,5
897,476,82,-24,3
898,333,73,-16,0
899,265,93,-16,6
900,261,99,-23,1
901,302,56,3,-7
902,307,75,-18,0
903,332,44,1,-5
904,329,37,-1,-8
905,324,42,-17,-2
906,335,45,-12,2
907,407,34,-20,1
908,553,26,-18,-4
909,765,41,-29,-5
910,1061,30,-16,-10
911,1346,49,-17,-8
912,1607,23,-1,7
913,1745,65,-19,0
914,1691,40,-17,1
915,1557,40,-11,-4
916,1318,43,-2,-5
917,1091,61,-21,-4
918,905,43,-13,0
919,778,47,-20,1
920,701,62,-4,-7
921,660,72,-26,-3
922,621,60,-24,4
923,557,65,-13,-8
924,520,65,-32,7
925,449,75,-19,-5
926,426,49,-6,0
927,392,68,-28,-2
928,375,47,-17,-2
929,358,45,-9,-2
930,335,59,-19,7
931,322,39,-5,-6
932,342,23,-9,-3
933,317,34,-11,-4
934,304,37,-12,-4
935,328,36,-23,0
936,338,34,-10,-2
937,427,19,-16,2
