Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
632,-13,-5,0,-8
633,-16,11,-11,-3
634,1,-20,0,-4
635,-4,-7,-10,0
636,-4,-13,0,-6
637,-4,-22,11,-9
638,1,-15,-2,-4
639,-1,-19,14,-15
640,-5,-7,0,-12
641,-2,-7,0,-12
642,-3,-16,8,-7
643,-1,-13,3,-6
644,-6,-9,4,-11
645,-7,-10,10,-13
646,-5,0,-11,-2
647,0,-11,3,-9
648,-4,1,-14,-2
649,-6,-7,9,-12
650,-1,-15,1,-8
651,-6,-2,-8,-6
652,6,-15,1,-5
653,-14,11,-19,0
654,-2,-14,6,-9
655,-6,-2,-3,-5
656,-3,-7,-2,-6
657,-3,-11,0,-8
658,-3,-12,7,-10
659,-3,-7,-5,-6
660,9,-27,8,-12
661,-1,-11,7,-8
662,-9,1,-10,-1
663,-1,-16,7,-7
664,-2,-16,0,-10
665,0,-15,5,-8
666,6,-8,-5,2
667,3,-18,0,-9
668,-6,-4,-3,-9
669,-4,-14,4,-12
670,-1,-9,-4,-10
671,-13,-3,2,-6
672,-3,-4,-5,-4
673,-14,-9,11,-8
674,-5,-10,-6,-1
675,-6,1,-10,-7
676,-3,-19,12,-8
677,0,-13,-2,-7
678,-5,-2,-2,-6
679,-14,4,-2,-9
680,5,-21,5,-4
681,4,-9,-6,0
682,2,-7,0,-11
683,-8,-5,0,-10
684,-4,-13,7,-11
685,-1,-21,11,-7
686,1,-26,15,-16
687,1,-24,8,-8
688,-7,-2,-2,-13
689,-1,-17,15,-15
690,-3,-21,8,-8
691,10,-25,6,-7
692,-8,-4,0,-12
693,-3,-3,-1,-4
694,-4,-19,17,-16
695,-6,-5,-5,-6
696,-3,-9,-6,1
697,-7,-7,0,-14
698,1,-21,7,-11
699,0,-20,12,-10
700,-7,-9,7,-13
701,-6,8,-13,-4
702,-4,0,-11,-7
703,2,-20,13,-8
704,-11,6,-6,-7
705,-5,-1,-6,-3
706,-7,-10,8,-5
707,-4,-2,6,-5
708,-9,6,-7,-13
709,-10,-10,0,-5
710,-11,6,-7,2
711,-11,-4,9,-4
712,-5,0,-6,2
713,3,-16,5,-3
714,-6,-6,2,-6
715,-3,-19,9,-4
716,0,1,-3,-12
717,0,0,-10,-7
718,1,-12,3,-1
719,-2,-16,15,-14
720,6,-26,13,-11
721,0,-16,7,-7
722,0,-9,0,-5
723,-8,-2,-5,5
724,-8,-5,7,-10
725,-10,-10,14,-16
726,-5,-3,-1,-2
727,0,-12,-3,0
728,0,-15,10,-8
729,1,-12,15,-14
730,-1,-17,7,-8
731,-6,-3,-9,-3
732,0,-18,13,-13
733,-4,-11,0,-6
734,2,-15,3,-12
735,-10,-4,0,0
736,0,-17,9,-16
737,-4,-5,0,-11
738,-1,-15,7,-8
739,-2,0,-6,-3
740,-4,-9,1,-18
741,0,-6,-4,-1
742,-1,-6,-4,-3
743,-3,-11,-7,0
744,6,-29,8,-10
745,-8,-2,-9,2
746,0,-8,-1,-7
747,-1,-21,20,-16
748,0,-1,-8,-5
749,-4,-4,-7,-6
750,-5,-9,-9,-3
751,-4,-5,6,-13
752,-3,-4,-15,-5
753,2,-17,0,-12
754,-4,-5,-3,-10
755,-6,-9,2,-9
756,-17,3,-1,-13
757,-5,-2,-6,-4
758,-12,-4,-6,-11
759,0,-7,-14,-4
760,-4,-14,1,-10
761,-6,-4,-13,0
762,-3,-1,2,-16
763,-18,11,-11,-6
764,-3,-6,-4,-9
765,-9,2,-12,-2
766,-4,-5,-3,-6
767,-7,9,-20,2
768,-8,-3,0,-7
769,-5,8,-26,0
770,1,-31,17,-17
771,6,-24,11,-13
772,-6,-11,11,-13
773,-9,11,-12,-7
774,5,-14,-1,-8
775,-5,-10,6,-12
776,1,-14,1,-11
777,-5,-9,0,-4
778,-6,3,-15,-7
779,-10,-4,-9,-2
780,-7,0,-16,-9
781,0,-21,1,-6
782,-7,0,-7,-4
783,-4,-7,-3,-6
784,1,-13,1,-4
785,-6,-4,6,-17
786,-12,4,-10,-7
787,-7,-5,-7,-4
788,2,-9,0,-12
789,-5,-4,1,-6
790,2,-8,-3,-8
791,0,-15,6,-9
792,-9,-5,-2,-10
793,-11,7,-11,-5
794,-2,-12,1,-13
795,-8,-5,-2,-3
796,-6,2,-7,-3
797,4,-17,4,-16
798,-6,-12,6,-8
799,0,-16,8,-11
800,2,-7,-6,-8
801,1,-23,16,-16
802,-5,-2,-3,-8
803,-2,-10,7,-15
804,7,-19,4,-7
805,-5,1,-12,-10
806,-9,6,-7,-14
807,-8,4,-9,0
808,-4,-11,3,-14
809,-9,2,-17,-1
810,2,-16,0,-11
811,-1,-9,5,-7
812,1,-12,0,-2
813,-3,-3,-14,0
814,0,-8,8,-15
815,5,-7,-9,-7
816,-4,5,-14,-2
817,-2,-12,7,-8
818,-10,0,-5,-5
819,5,-15,0,-10
820,5,-13,2,-11
821,-6,10,-12,-5
822,-3,-4,0,-8
823,-6,1,-11,3
824,-9,2,0,-15
825,4,-13,5,-8
826,6,-13,-2,-10
827,-5,-12,5,-12
828,-4,-4,-8,-6
829,-7,-4,9,-11
830,-13,8,-2,-13
831,-7,-6,6,-12
832,-2,-12,10,-5
833,-2,2,-13,1
834,-3,-4,-3,-7
835,-3,-6,4,-10
836,1,-18,14,-15
837,5,-15,3,-13
838,5,-11,0,-10
839,-2,-5,-3,-9
840,7,-17,0,-3
841,-15,11,-6,-12
842,-5,-6,2,-15
843,-6,-1,-1,-8
844,-3,-7,1,-4
845,5,-14,5,-14
846,3,0,-11,-3
847,2,-5,1,-9
848,8,-8,1,-8
849,8,0,-3,0
850,2,-4,-2,-8
851,0,-2,-6,-7
852,-5,-4,0,-5
853,-1,-6,-3,-8
854,1,-10,-1,-4
855,8,-19,1,-3
856,0,-5,-2,-8
857,0,-13,0,-10
858,-6,11,-19,0
859,-2,-5,-9,-7
860,0,-7,-12,-4
861,7,-2,-3,-10
862,0,-4,-1,-4
863,2,-11,9,-16
864,7,-3,-4,-9
865,4,-11,6,-6
866,4,0,-4,-6
867,-2,5,-6,-5
868,3,-16,15,-15
869,5,-10,6,-13
870,3,-2,-2,-10
871,-1,6,-4,-8
872,1,0,4,-7
873,4,-8,-1,-8
874,4,6,-15,-2
875,2,-9,14,-13
876,-4,0,-5,-8
877,6,-9,-4,-2
878,-1,-12,10,-7
879,1,-9,4,-13
880,-1,-1,-3,-5
881,-4,2,-8,-5
882,-8,4,-8,-7
883,0,4,-8,-7
884,7,4,-23,1
885,-3,-11,7,-7
886,-5,0,3,-17
887,-2,1,-13,-1
888,-2,-1,-2,-10
889,-4,-2,5,-10
890,0,-11,7,-7
891,-2,8,-12,-11
892,-2,1,2,-17
893,7,-5,-5,-13
894,9,-23,7,-9
895,3,-9,8,-13
896,2,1,-11,-4
897,-8,12,-5,-6
898,5,-18,8,-9
899,3,-9,1,-7
900,3,-4,0,-13
901,0,-1,-8,-4
902,4,-15,4,-10
903,-2,3,5,-6
904,1,3,-13,2
905,4,4,-7,-7
906,5,-3,3,-11
907,13,-5,0,-3
908,16,-15,6,-11
909,3,6,-4,-11
910,4,-4,0,-6
911,9,0,0,-9
912,17,-17,16,-12
913,-1,11,-11,-1
914,26,-27,-2,-5
915,2,1,-2,-9
916,-9,12,-5,-6
917,9,-6,-6,-13
918,3,-3,3,-11
919,7,-8,-1,-1
920,3,-4,2,-8
921,10,-12,1,-3
922,8,0,-6,-8
923,16,-17,5,-13
924,16,-11,0,-15
925,11,5,-13,-4
926,12,0,-2,-11
927,10,3,-6,-4
928,5,2,3,-14
929,19,-10,7,-12
930,0,15,-14,0
931,14,-10,10,-15
932,18,-15,1,-3
933,5,3,-1,-8
934,8,-3,5,-22
935,9,-9,7,-13
936,1,-2,6,-13
937,8,-1,-14,-6
938,7,-11,7,-15
939,5,-8,4,-7
940,0,0,-2,-10
941,4,7,-12,-13
942,4,-6,-1,-7
943,2,0,-6,-11
944,6,-3,6,-14
945,16,0,-8,-5
946,11,-6,4,-9
947,16,-16,4,-11
948,8,-3,2,-8
949,7,-4,4,-10
950,4,0,-5,-3
951,11,-13,9,-13
952,1,0,1,-13
953,7,7,-22,4
954,3,0,-2,-9
955,7,9,-19,-2
956,7,-3,3,-20
957,0,10,-10,-6
958,7,0,3,-8
959,8,0,-8,-11
960,4,-2,0,-10
961,7,0,-7,-10
962,12,-18,11,-15
