Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
354,-7,-2,-2,-6
355,-9,2,-7,-8
356,-4,-10,2,-6
357,-10,1,-10,-5
358,-1,8,-20,7
359,-1,-11,4,-12
360,0,6,-25,2
361,-2,-3,-6,-6
362,-9,0,-8,-6
363,-3,3,-13,-4
364,1,-13,-1,-9
365,-5,1,-6,-4
366,2,-7,-11,0
367,4,-12,-3,-12
368,-14,3,3,-14
369,-4,10,-19,-6
370,-6,0,-7,-16
371,-13,6,-11,-8
372,-8,-11,1,-14
373,-9,-3,-2,-11
374,1,-24,10,-7
375,2,-8,-9,-5
376,-4,0,-8,-5
377,-1,-9,-7,-2
378,-5,-6,0,0
379,-4,-2,-11,-1
380,-2,2,-9,-6
381,-1,-1,-12,-7
382,-5,7,-16,-2
383,-8,8,-20,3
384,-13,4,-9,-5
385,-7,0,0,-10
386,0,-7,-5,-2
387,-7,-17,6,-10
388,4,-20,4,-9
389,0,-16,0,-5
390,-10,-2,-4,-1
391,-12,-2,8,-16
392,-5,8,-17,-1
393,4,-13,0,-5
394,0,-2,-4,-6
395,2,-4,3,-10
396,-9,8,-12,0
397,-3,-5,-8,2
398,-5,-8,-1,-10
399,0,-6,-7,-6
400,-1,-5,1,-9
401,3,-5,-5,-6
402,2,-15,-3,-5
403,8,-15,3,-10
404,-3,-6,-2,-6
405,0,-1,-16,-3
406,-14,25,-32,3
407,2,-9,-14,-3
408,0,-3,-12,-4
409,-7,2,-23,3
410,-3,-5,-12,-1
411,0,-8,-7,-6
412,-9,7,-9,-9
413,-7,-2,-12,-2
414,-8,-5,1,-10
415,-11,2,-12,-2
416,-1,-3,-10,0
417,-12,-1,-3,-16
418,-2,-1,-6,-9
419,-10,-2,0,-8
420,4,-19,1,-10
421,-1,0,-13,-10
422,-3,0,-11,0
423,-11,4,-10,-2
424,-5,0,-15,2
425,-13,11,-11,-8
426,-8,3,-11,0
427,-5,-7,-4,3
428,0,-18,3,-7
429,-2,-4,-14,-3
430,-26,22,-26,0
431,-9,6,-3,-6
432,-8,4,-8,-4
433,-6,-3,-5,-5
434,-7,4,-12,-10
435,-4,2,-12,1
436,-14,5,0,-13
437,-14,5,-2,-5
438,-8,-12,5,-13
439,-14,5,-5,-8
440,-7,7,-22,5
441,-8,-3,-7,-4
442,-6,-2,-11,-6
443,-10,1,-11,-2
444,-11,2,-8,-6
445,-8,2,-16,0
446,4,-19,3,-11
447,-1,-1,-5,-8
448,-7,3,-13,-5
449,-6,-4,-3,0
450,-14,4,3,-13
451,-7,0,-12,-5
452,-8,5,-20,3
453,-11,11,-24,4
454,2,-13,-3,-4
455,-3,-14,0,-5
456,-15,13,-12,-6
457,1,-17,4,-9
458,-10,-2,-5,-6
459,-8,-2,-3,-8
460,-6,-1,-11,-2
461,-15,9,-13,-1
462,-3,0,-13,-5
463,-19,11,-13,-10
464,-12,1,-11,-1
465,0,-11,-6,-5
466,0,1,-17,-3
467,0,0,-17,0
468,-16,11,-17,-6
469,-3,-10,-1,-6
470,-14,6,-14,0
471,-5,0,-7,-6
472,-1,7,-22,-2
473,-1,-8,-2,-10
474,-11,0,-3,-7
475,0,-9,3,-12
476,8,-16,0,-7
477,-13,7,-19,0
478,-2,3,-13,-5
479,1,-5,-13,-1
480,3,-12,-8,-1
481,-4,-4,-9,0
482,-6,-4,-4,-8
483,-2,5,-15,-1
484,-5,-1,-4,-8
485,-13,5,-12,0
486,-12,3,-5,-3
487,-3,6,-13,-10
488,4,-12,-4,-9
489,-8,5,-6,-6
490,-7,-3,-9,-4
491,0,-4,-10,-7
492,-6,0,-9,-5
493,-15,5,-13,-7
494,1,-18,5,-4
495,-5,5,-12,-5
496,-6,0,-16,-3
497,-12,7,-8,-11
498,0,-5,-16,-1
499,10,-15,-10,3
500,-12,0,-1,-13
501,-2,5,-10,-9
502,-3,10,-20,-3
503,1,-2,-10,-5
504,2,-6,-12,-5
505,-11,12,-15,-3
506,6,-18,5,-14
507,-1,0,-6,-14
508,-4,-1,-10,-6
509,-7,16,-28,0
510,-5,-9,0,-14
511,-1,-12,2,-10
512,-1,-12,-4,-5
513,-10,2,-15,-4
514,-2,-1,-16,-3
515,-11,0,0,-11
516,0,-4,-11,-2
517,3,-22,0,-8
518,-13,3,-10,-7
519,-8,5,-15,-8
520,-6,2,-15,-6
521,-1,-12,2,-13
522,-1,-6,-8,-8
523,-4,0,-9,-5
524,-8,0,-9,-1
525,-3,8,-20,-2
526,2,1,-20,4
527,-2,-2,-8,-9
528,-5,7,-10,-3
529,1,-7,-6,-4
530,-3,0,-6,-10
531,-9,10,-17,-4
532,-12,4,-13,-4
533,-4,-2,-5,-6
534,0,-10,-3,-8
535,5,-21,2,-3
536,-9,-9,-6,-6
537,-5,-2,-9,-4
538,0,-1,-14,-3
539,-3,-11,-1,-12
540,-10,14,-15,-7
541,0,-6,-8,-8
542,-3,-11,-1,-5
543,-2,-7,-2,-15
544,-6,-5,-4,-10
545,-8,2,-11,-12
546,-6,2,-8,-10
547,-5,-3,-8,-14
548,-9,12,-23,-3
549,-1,-9,-11,-7
550,-2,-6,-11,-9
551,-3,5,-19,-5
552,-5,0,-14,-5
553,0,-6,-11,-10
554,-6,1,-12,-5
555,-9,0,-14,-2
556,-3,10,-31,0
557,-14,1,0,-5
558,-17,16,-14,-14
559,-4,-12,-2,-4
560,-9,1,-12,-8
561,-7,0,-8,-9
562,-8,-1,-8,-6
563,-3,-7,-1,-10
564,-12,-6,-5,-13
565,-6,0,-3,-14
566,-8,1,-6,-6
567,-11,9,-20,-4
568,-4,0,-16,-5
569,-9,9,-18,-4
570,-8,2,-10,-9
571,-12,3,-7,-10
572,-14,-1,-1,-3
573,-9,5,-17,-9
574,-5,-8,-5,-7
575,-12,5,-16,-7
576,-7,-13,2,-15
577,-4,0,-16,-7
578,-5,1,-12,-10
579,-16,11,-23,-11
580,-12,-5,-6,-14
581,-9,2,-13,-1
582,-3,4,-24,-3
583,-5,3,-16,-10
584,-15,11,-14,-10
585,-5,-2,-15,-9
586,-4,-3,-7,-11
587,2,-16,2,-12
588,-2,-9,-5,-10
589,-6,7,-29,-2
590,-13,2,-6,-15
591,-18,12,-16,-5
592,-7,5,-18,-11
593,-8,4,-13,-10
594,-11,0,-15,-9
595,-12,5,-12,-7
596,-14,14,-27,-4
597,-3,-5,-12,-5
598,-5,-15,2,-18
599,-8,-5,-3,-13
600,-5,-4,-14,-6
601,-4,-9,-5,-11
602,-11,8,-16,-8
603,-3,-4,-4,-17
604,-2,8,-21,1
605,-12,9,-18,-5
606,-6,-4,-13,-2
607,-1,-13,2,-19
608,-19,4,-8,-11
609,-4,5,-23,-1
610,-7,-3,-3,-15
611,-4,-8,-6,-1
612,0,-17,4,-8
613,-11,11,-24,-4
614,-14,12,-16,-7
615,-7,-3,-5,-9
616,-14,13,-25,-8
