Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
635,-1,4,2,11
636,4,-3,0,23
637,0,8,2,9
638,1,6,0,21
639,1,8,9,6
640,-6,12,6,8
641,4,-8,13,8
642,5,0,16,1
643,-6,17,1,10
644,0,1,11,6
645,-1,20,-6,15
646,-4,18,-3,7
647,-8,4,17,3
648,2,13,0,4
649,5,-9,15,11
650,10,-3,9,7
651,-2,4,6,6
652,2,1,2,14
653,8,-9,10,10
654,8,2,-1,11
655,3,11,-5,23
656,8,-3,4,7
657,5,-7,14,3
658,-11,20,-11,14
659,2,-2,9,8
660,-1,2,0,14
661,8,-9,20,8
662,0,14,0,5
663,0,20,-13,13
664,4,2,5,9
665,7,4,2,10
666,7,-4,16,15
667,-9,24,-6,16
668,2,3,10,8
669,-1,18,-4,11
670,-7,20,-6,18
671,5,12,-2,19
672,3,-1,16,14
673,16,-2,14,16
674,4,15,2,16
675,9,7,-1,12
676,3,3,10,5
677,7,2,4,11
678,9,5,5,7
679,-1,11,3,6
680,0,17,-3,13
681,6,13,-6,10
682,-2,12,5,9
683,0,14,-2,4
684,-1,12,-2,22
685,0,8,-1,11
686,-2,13,5,2
687,-7,18,-4,9
688,0,10,-7,13
689,-1,12,-2,7
690,3,0,-1,11
691,6,-1,0,3
692,-3,1,3,1
693,4,-1,5,1
694,-5,29,-25,14
695,4,-3,1,7
696,-2,10,-7,1
697,6,15,-7,10
698,4,2,4,5
699,-7,17,3,1
700,10,0,4,1
701,-3,8,3,3
702,13,-9,4,0
703,7,-2,5,12
704,12,0,5,-3
705,14,-9,10,0
706,17,8,-12,15
707,15,3,9,1
708,13,19,-16,5
709,14,16,-17,6
710,12,12,-16,16
711,20,-3,16,0
712,21,2,6,10
713,21,9,-7,17
714,14,15,-13,14
715,11,7,13,3
716,14,2,1,7
717,13,11,-5,16
718,19,-14,17,0
719,23,-3,11,3
720,9,13,-7,9
721,16,11,0,0
722,11,3,7,0
723,12,16,-11,19
724,12,10,6,6
725,18,21,-18,15
726,19,0,6,5
727,27,-1,0,12
728,23,-6,2,9
729,18,8,0,4
730,12,20,-4,0
731,27,0,-4,9
732,34,8,-2,6
733,40,-5,2,6
734,35,2,10,0
