Position,ReactionChannel#1,SequenceChannel#1,ReactionChannel#2,SequenceChannel#2
538,-6,6,-9,9
539,-7,9,-9,12
540,-9,11,-16,8
541,0,2,-2,10
542,3,-6,5,5
543,-10,14,-13,10
544,-8,7,-4,12
545,-7,9,-6,6
546,-12,20,-15,13
547,-9,4,0,7
548,2,3,-5,14
549,-1,2,-5,6
550,-2,-2,4,7
551,-12,14,-20,17
552,0,5,-5,10
553,-8,10,-13,7
554,-6,0,0,3
555,4,-14,0,11
556,-4,-2,-1,9
557,-5,6,-12,7
558,-5,0,-6,6
559,0,-1,-7,5
560,0,0,-6,6
561,0,-5,-4,8
562,-10,13,-15,6
563,-1,6,-11,6
564,-2,3,-4,9
565,-10,5,-8,5
566,-13,14,-24,7
567,-7,9,-18,8
568,-7,-5,3,7
569,-10,13,-17,6
570,-11,16,-17,12
571,-7,0,-6,7
572,-4,0,-8,4
573,-13,6,-9,8
574,-6,1,-1,6
575,-9,1,-2,3
576,0,-3,-1,5
577,-6,0,-6,7
578,-15,19,-17,5
579,-1,-10,3,-1
580,-4,-5,0,4
581,-3,-14,2,0
582,1,-8,1,3
583,-11,10,-4,3
584,-12,10,-18,8
585,-1,-6,-6,2
586,-1,6,-13,10
587,0,0,-5,5
588,-3,-4,0,-1
589,-5,11,-17,6
590,-2,-1,-8,1
591,-8,13,-16,5
592,-16,12,-3,0
593,-12,10,-11,7
594,-4,6,-12,2
595,1,-9,-5,10
596,-2,-10,7,-2
597,-9,10,-11,0
598,-1,-10,8,-3
599,-10,6,-15,5
600,-4,-10,2,5
601,-12,9,-11,5
602,-10,8,0,0
603,-4,0,1,-1
604,3,-14,3,-2
605,-15,8,-11,3
606,-8,-1,0,1
607,-8,10,-6,4
608,-3,3,-14,7
609,-1,-12,5,-3
610,-3,0,-11,6
611,-9,1,5,-5
612,-3,-3,2,-11
613,-3,-4,-1,-3
614,-2,-8,-2,0
615,1,-3,-12,6
616,1,-11,3,4
617,-5,-3,-1,2
618,1,-9,-3,14
619,-4,-14,2,4
620,-2,-11,1,-2
621,-1,-17,19,-2
622,0,4,-8,1
623,-4,-6,10,-6
624,-7,-4,-1,3
625,-7,-1,-6,5
626,-4,7,-7,3
627,-7,2,-6,4
628,-1,-4,0,0
629,1,-6,-7,-1
630,3,-2,-4,0
631,-7,1,1,-2
632,0,-11,1,0
633,-4,11,-13,2
634,0,10,-11,19
635,6,-10,10,11
636,1,-4,4,15
637,1,2,1,3
638,-2,11,-4,19
639,0,10,-15,19
640,3,-4,5,12
641,9,-3,3,7
642,1,13,-4,10
643,0,5,4,12
644,-7,22,-21,18
645,3,-8,11,12
646,-4,15,-7,7
647,-4,2,5,11
648,-1,17,-15,23
649,0,-7,15,11
650,0,-4,9,14
651,-5,1,-1,15
652,-6,4,-6,16
653,1,-3,9,8
654,-5,2,0,-3
655,-1,13,-7,10
656,-2,3,5,3
657,-4,16,-10,9
658,1,-6,-3,6
659,-5,5,3,0
660,-4,20,-13,7
661,2,4,-9,11
662,-1,8,-2,6
663,4,2,0,10
664,0,15,-13,17
665,-2,11,-11,27
666,-5,14,-17,41
667,-6,29,-35,66
668,-9,36,-49,102
669,-6,36,-59,146
670,-12,51,-73,178
671,-14,57,-86,201
672,-14,53,-84,199
673,-1,24,-44,160
674,-14,44,-51,130
675,-1,10,-26,95
676,-3,11,-15,65
677,-2,19,-26,48
678,-6,22,-18,39
679,0,-1,10,24
680,-3,4,-6,26
681,-6,17,-12,27
682,-7,8,-5,19
683,-4,8,-8,26
684,-4,12,-7,26
685,-2,9,-15,25
686,-10,23,-26,20
687,-1,8,-17,26
688,8,-17,7,15
689,2,-9,8,16
690,-4,9,-4,18
691,-8,16,-13,19
692,-6,7,-5,22
693,2,12,-14,20
694,12,-12,5,12
695,-2,14,-10,22
696,-6,14,-6,20
697,-3,6,-6,24
698,-3,6,-11,21
699,4,0,-1,20
700,-2,5,-8,21
701,-1,19,-24,31
702,-3,20,-27,33
703,-3,10,-15,29
704,-2,8,-13,27
705,-6,13,-9,27
706,0,0,0,25
707,-3,16,-22,36
708,2,2,-13,31
709,-4,22,-32,26
710,3,-1,1,18
711,-5,11,-14,20
712,0,10,-13,21
713,0,4,0,18
714,4,0,-5,21
715,8,-3,4,18
716,-1,20,-16,22
717,8,5,-8,19
718,0,18,-29,32
719,1,19,-20,22
720,6,15,-17,25
721,12,-6,8,20
722,2,19,-7,24
723,0,15,-3,13
724,-5,21,-23,23
725,0,7,-14,17
726,-2,4,8,16
727,-3,12,-3,17
728,8,1,-9,19
729,4,-2,3,18
730,4,-1,2,16
731,7,-13,12,17
732,5,-4,16,5
733,0,5,-5,18
734,-1,7,-5,13
735,-3,3,-2,17
736,3,4,-4,12
737,5,-2,-2,14
738,8,1,-5,17
739,1,3,0,13
740,9,2,-6,16
741,8,2,-2,14
742,5,11,-7,19
743,12,4,-2,15
744,-2,11,-6,16
745,2,15,-13,18
746,8,12,-15,18
747,8,9,-10,19
748,5,33,-23,22
749,23,10,-3,19
750,27,18,-8,17
751,12,34,-12,20
752,31,15,3,18
753,27,31,-10,19
754,36,19,-2,15
755,28,29,0,15
756,28,32,-4,19
757,30,22,-4,20
758,32,27,-16,22
759,31,17,1,16
760,26,6,5,17
761,19,24,-24,27
762,13,15,-2,18
763,7,21,-19,19
764,15,8,-4,20
765,10,17,-6,18
766,15,10,0,15
767,23,19,2,9
768,24,36,-12,17
769,44,32,-3,15
770,62,54,-26,19
771,81,51,-10,16
772,103,58,-12,10
773,110,60,-1,18
774,130,58,-10,18
775,139,51,3,14
776,130,62,-23,17
777,127,30,8,14
778,111,31,-1,17
779,103,35,-13,23
780,81,23,-8,25
781,56,30,-24,26
782,44,19,-15,21
783,39,13,-12,23
784,32,17,-17,23
785,31,10,-5,19
786,31,15,-2,16
787,30,11,0,17
788,31,25,-8,17
789,51,17,-3,14
790,59,38,-15,25
791,96,41,-15,16
792,137,43,6,14
793,210,57,5,12
794,289,87,-11,17
795,354,113,-36,25
796,408,96,0,19
797,420,94,4,12
798,442,80,10,10
799,421,100,-22,19
800,396,65,13,14
801,368,74,-1,18
802,336,49,1,15
803,296,53,3,7
804,281,48,1,5
