Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
741,19,0,15,15
742,14,10,6,25
743,13,12,2,30
744,18,-11,32,17
745,21,-15,25,17
746,15,5,15,17
747,10,4,23,12
748,16,2,26,10
749,6,0,30,7
750,19,-11,29,8
751,21,-2,15,16
752,25,-19,43,10
753,19,-18,47,7
754,3,9,25,16
755,26,-5,19,21
756,11,-2,20,18
757,9,-5,29,17
758,14,-5,40,17
759,19,4,13,29
760,19,-3,33,21
761,11,8,16,20
762,21,-18,39,19
763,22,-9,26,6
764,17,-8,18,9
765,16,0,13,9
766,10,-12,32,7
767,10,2,18,9
768,10,-12,31,1
769,21,-20,37,4
770,12,3,8,12
771,11,9,3,8
772,11,1,17,9
773,14,-2,31,2
774,25,-1,20,11
775,38,-17,33,10
776,27,2,19,4
777,34,2,13,16
778,31,3,11,13
779,35,-4,15,9
780,35,-18,35,4
781,24,0,22,1
782,12,6,15,9
783,28,-12,4,8
784,30,-17,32,7
785,14,0,11,9
786,20,-12,26,2
787,18,-18,29,7
788,16,-20,37,6
789,13,-6,32,0
790,12,2,10,16
791,10,-6,22,12
792,17,-10,29,3
793,18,-15,45,2
794,17,-12,33,6
795,16,-2,13,5
796,14,2,14,10
797,22,-15,37,1
798,22,-5,21,10
799,47,-23,46,0
800,56,-5,16,13
801,75,-9,25,8
802,82,-7,28,4
803,79,-1,27,8
804,80,-14,43,3
805,70,-23,51,-4
806,44,5,13,13
807,30,26,-4,18
808,29,2,24,10
809,35,-19,37,2
810,28,-14,44,5
811,19,-5,18,7
812,23,-5,14,13
813,20,-8,15,20
814,14,4,15,11
815,11,-1,22,5
816,22,-2,22,10
817,18,7,4,6
818,7,12,14,8
819,28,5,14,8
820,33,7,12,4
821,45,-25,39,2
822,52,-23,37,0
823,40,11,7,9
824,47,-7,38,1
825,36,0,19,9
826,38,-2,23,6
827,35,20,-7,22
828,54,-12,28,7
829,71,-12,39,6
830,94,-14,37,5
831,99,4,29,0
832,125,11,1,11
833,122,9,24,-1
834,158,-6,35,-1
835,165,-14,36,-1
836,161,11,3,3
837,154,18,7,6
838,133,17,1,13
839,117,4,14,18
840,89,13,16,0
841,59,1,31,10
842,53,10,14,16
843,50,-9,43,-2
