Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
565,7,-12,20,-5
566,9,-21,25,2
567,-7,5,0,5
568,7,-19,31,2
569,-1,-12,22,-3
570,-11,12,-5,0
571,4,-13,20,0
572,2,-13,13,-4
573,3,4,4,-1
574,-4,0,14,-2
575,0,-14,28,-7
576,0,-8,25,-2
577,1,-14,20,4
578,12,-15,4,3
579,-7,7,0,11
580,-4,-5,25,-5
581,5,-8,26,-3
582,-9,-1,27,-3
583,-8,7,7,6
584,0,-7,25,-2
585,-4,10,1,8
586,2,-2,15,6
587,-1,-5,8,-4
588,0,3,1,5
589,-1,10,-19,10
590,-2,2,7,0
591,-4,-13,38,-10
592,0,0,5,9
593,2,-18,27,-5
594,0,-5,13,1
595,-4,0,0,9
596,-8,8,-15,7
597,0,-6,20,-3
598,7,-3,4,0
599,-7,2,-3,1
600,-8,12,-11,9
601,10,-13,4,1
602,0,12,-13,6
603,3,-10,11,1
604,6,-19,22,0
605,-5,5,-1,3
606,0,-4,21,-5
607,4,-5,12,0
608,3,-15,22,-2
609,-6,-3,20,1
610,2,-11,20,0
611,9,-22,30,4
612,2,-3,15,-3
613,-5,-8,15,6
614,6,-5,14,-2
615,0,15,-24,11
616,-14,25,-25,5
617,5,-11,11,-2
618,1,-5,-2,-2
619,-7,9,-7,2
620,16,-32,36,-11
621,2,-11,26,-3
622,-2,-5,10,-3
623,-2,-7,20,3
624,4,-24,33,0
625,0,-21,33,2
626,-11,19,-5,2
627,-2,3,4,6
628,-10,3,2,0
629,-6,10,-1,5
630,6,-14,16,0
631,1,-11,18,-4
632,8,-23,26,-6
633,14,-22,21,-2
634,-8,12,-6,2
635,6,-1,9,7
636,5,-13,28,-4
637,7,-22,26,-2
638,-11,6,-2,0
639,3,-23,28,1
640,4,-24,43,-12
641,-3,-4,22,-2
642,8,-25,25,1
643,2,-18,23,-7
644,-10,3,15,-4
645,8,-20,21,-2
646,-3,-1,10,-4
647,-6,-4,22,-1
648,-3,14,-2,0
649,-5,0,16,2
650,13,-24,29,-8
651,4,-10,33,0
652,1,-4,19,0
653,12,-43,58,-10
654,-7,-4,26,-4
655,12,-30,40,-2
656,-6,4,3,0
657,-1,-15,25,5
658,12,-29,40,-10
659,13,-31,30,1
660,-4,-14,14,3
661,-2,-14,34,-3
662,18,-30,31,-2
663,7,-15,6,-1
664,-7,-1,11,-1
665,0,-9,20,3
666,-5,-3,16,-3
667,5,-11,13,0
668,0,0,4,-1
669,4,-15,26,-8
670,12,-19,27,-1
671,8,-29,48,-7
672,-4,0,2,7
673,-1,-4,13,2
674,6,-11,19,-5
675,3,-15,22,-2
676,6,-14,22,-3
677,-1,0,17,0
678,4,-15,37,-10
679,-5,-7,26,0
680,13,-32,45,-11
681,0,-15,30,-7
682,-1,-4,15,5
683,4,-23,38,-5
684,0,-4,7,1
685,-6,6,20,-7
686,5,9,9,2
687,13,-25,38,-4
688,9,-23,48,-12
689,0,-6,13,4
690,-1,0,2,8
691,14,-17,21,2
692,7,-25,38,-3
693,0,-1,11,7
694,7,-4,17,-1
695,7,-12,23,3
696,-2,7,6,-2
697,14,-14,26,0
698,3,0,11,8
699,10,-8,38,-3
700,15,-23,40,6
701,14,-17,44,-4
702,6,-13,39,1
703,9,-3,21,8
704,3,0,13,10
705,14,-13,24,7
706,6,-1,10,3
707,8,-18,58,0
708,6,-12,42,9
709,7,-4,19,10
710,-3,5,7,18
