Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
510,1,-13,20,9
511,8,-21,24,0
512,10,-7,8,4
513,8,-17,31,-8
514,6,-28,44,-9
515,14,-24,31,2
516,9,-19,22,0
517,11,-26,30,0
518,9,-11,10,0
519,9,-13,16,1
520,11,-27,34,-6
521,13,-22,18,3
522,-4,1,11,2
523,0,1,5,-1
524,-4,-9,24,0
525,9,-15,19,0
526,17,-20,6,5
527,2,-16,23,0
528,2,-11,12,4
529,7,-3,2,5
530,2,-12,19,-8
531,4,-3,19,-5
532,9,-20,33,0
533,3,-11,28,-4
534,11,-30,36,-2
535,14,-18,23,-3
536,1,2,4,4
537,6,-10,20,-3
538,3,-7,4,7
539,6,-7,13,0
540,-3,6,-12,8
541,3,-14,18,-1
542,13,-21,30,-4
543,9,-22,42,-3
544,5,-19,34,-5
545,9,-15,18,4
546,0,-4,14,7
547,15,-26,35,-3
548,3,-3,14,5
549,1,3,8,5
550,8,-15,21,7
551,12,-22,35,3
552,13,-33,36,-2
553,16,-28,41,4
554,10,-19,29,0
555,10,-25,25,-3
556,0,0,15,0
557,5,-11,14,7
558,8,-13,31,-2
559,13,-20,23,2
560,11,-32,38,-4
561,2,-6,18,2
562,1,0,5,2
563,13,-10,13,8
564,-4,7,-10,9
565,4,-12,17,-1
566,2,-11,27,-2
567,0,-6,16,-2
568,2,-17,29,-5
569,12,-30,51,-10
570,0,-1,6,3
571,9,-8,8,5
572,0,-4,17,4
573,12,-23,26,0
574,14,-34,51,-9
575,8,-16,38,0
576,-2,-6,23,4
577,2,-5,8,5
578,7,-8,10,3
579,-1,-17,35,-2
580,3,-9,19,0
581,12,-12,18,0
582,8,-22,43,-3
583,5,-11,27,8
584,4,-5,16,9
585,0,-6,19,5
586,5,-21,46,-9
587,1,-6,30,-3
588,0,-11,36,-10
589,5,-8,12,-2
590,6,-14,13,2
591,8,-17,29,-2
592,4,-15,25,-1
593,6,-14,23,2
594,8,-15,21,6
595,1,-8,16,7
596,-2,5,0,0
597,10,-14,28,-2
598,4,-13,21,1
599,-3,-8,18,-3
600,7,-19,34,-9
601,6,-10,24,-1
602,-9,12,0,13
603,7,-19,25,3
604,9,-19,22,1
605,3,-21,32,-9
606,9,-17,19,4
607,8,-25,30,-3
608,4,-10,20,-7
609,2,1,14,0
610,6,-13,28,1
611,10,-28,41,0
612,1,-13,35,-3
613,9,-16,26,0
614,8,-16,22,2
615,2,-2,13,-1
616,2,-7,10,-2
617,17,-18,16,4
618,1,-1,8,0
619,5,-6,17,0
620,0,-5,18,1
621,10,-20,27,0
622,0,-1,11,4
623,14,-34,41,-8
624,8,-21,30,-2
625,14,-32,45,-9
626,10,-16,24,-7
627,7,-29,36,-7
628,-9,15,-2,4
629,6,-11,13,2
630,17,-36,40,-11
631,14,-20,28,-6
632,16,-30,36,-3
633,1,-4,13,4
634,7,-15,22,-10
635,2,-15,31,-3
636,1,-16,39,-6
637,13,-29,38,-11
638,0,0,7,1
639,3,-13,34,-1
640,13,-29,55,-11
641,5,-16,32,-7
642,12,-39,55,-8
643,8,-13,17,1
644,0,-21,38,-13
645,9,-28,42,-11
646,13,-22,27,-12
647,24,-45,54,-13
648,0,-21,30,-3
649,15,-31,42,0
650,8,-23,35,0
651,4,-16,31,-4
652,9,-22,29,-10
653,6,-32,50,-11
654,3,-19,41,-7
655,14,-21,27,2
656,9,-12,20,-5
657,2,-3,22,-7
658,5,-13,25,6
659,2,-9,32,-7
660,2,-13,22,-11
661,3,-6,21,4
662,9,-17,26,3
663,0,1,14,4
664,12,-7,19,-1
665,4,-16,36,-11
666,-4,-1,21,0
667,11,-15,15,1
668,6,-25,34,-6
669,18,-32,38,-9
670,7,-26,44,-7
671,12,-46,67,-7
672,14,-19,30,-1
673,2,-15,30,-6
674,10,-23,37,-1
675,12,-23,33,-6
676,-3,0,19,2
677,9,-23,34,-4
678,12,-21,37,-2
679,19,-42,52,-11
680,12,-30,48,-8
681,16,-22,22,0
682,7,-25,46,-12
683,7,-32,55,-9
684,11,-25,42,-12
685,15,-25,43,-11
686,-1,2,18,1
687,20,-39,53,-10
688,19,-40,57,-11
689,7,-16,23,3
690,20,-19,6,3
691,27,-41,53,-8
692,10,-23,50,-10
693,2,-29,62,-10
694,18,-33,45,-1
695,8,-19,41,-6
696,1,0,26,-5
697,11,-29,53,-11
698,13,-11,31,2
699,19,-22,33,3
700,21,-39,67,-8
701,13,-20,42,0
702,17,-23,42,-3
703,16,-24,55,-8
704,19,-24,51,-4
705,14,-7,32,12
706,11,-1,23,-3
707,18,-25,48,10
708,22,-35,61,2
709,14,-21,45,5
710,13,-21,40,7
711,18,-34,62,0
712,23,-22,46,7
713,22,-37,54,0
714,19,-33,45,6
715,8,-14,36,4
716,23,-32,50,7
717,14,-22,50,-3
718,18,-19,42,2
719,19,-22,40,1
720,16,-26,40,2
721,22,-19,29,-3
722,16,-38,63,-6
723,16,-29,51,-6
724,24,-40,60,-3
725,19,-32,55,-9
726,22,-45,86,-10
727,14,-25,48,-1
728,31,-36,55,-5
729,9,-10,36,12
730,26,-35,48,5
731,25,-34,52,2
732,19,-22,35,14
733,24,-23,47,8
734,11,-8,29,20
735,29,-44,68,1
736,25,-36,62,6
737,24,-23,45,6
738,22,-29,36,7
739,21,-12,32,3
740,15,-12,37,0
741,20,-15,29,6
742,26,-29,42,-3
743,15,-23,53,-9
744,6,-11,40,-6
745,15,-10,28,0
746,12,-11,41,-2
747,19,-2,22,0
748,31,-17,30,-1
749,37,-6,16,6
750,45,-23,61,-11
751,41,-15,25,11
752,52,-33,59,-7
753,43,-31,57,-3
754,45,-27,54,0
755,43,-41,60,-4
756,31,-25,43,-1
757,20,-10,26,5
758,42,-51,64,-6
759,21,-14,26,0
760,35,-48,64,-13
761,20,-21,42,1
762,21,-32,55,0
763,16,-14,42,0
764,22,-25,36,-5
765,16,-7,27,1
766,16,-19,36,0
767,14,-12,30,2
768,20,-11,18,6
769,18,-17,42,-3
770,13,-18,42,-1
771,15,-21,44,0
772,34,-33,43,3
773,38,-22,63,-8
774,59,-28,44,-6
775,81,-39,76,-8
776,81,-4,31,4
777,94,-17,46,-5
778,92,2,11,6
779,75,-23,47,-2
780,59,-32,68,-5
781,53,-29,55,-1
782,39,-16,46,-2
783,33,-9,25,2
784,23,-6,33,4
785,36,-35,37,-2
786,29,-31,49,-13
787,24,-20,40,0
788,34,-41,63,-5
789,32,-34,51,-10
790,24,-26,51,-4
791,21,-24,48,1
792,27,-25,53,-2
793,33,-27,60,-7
794,40,-28,51,-4
795,53,-30,51,-2
796,63,-25,40,-7
797,63,-29,51,2
798,63,-28,60,-2
799,59,-14,44,1
800,56,-31,58,-7
801,64,-42,70,-5
802,53,-29,51,-2
803,71,-26,45,-6
804,80,-19,54,-3
805,104,-34,58,-1
806,115,-20,43,0
807,139,-4,31,-11
808,146,-6,50,-8
809,162,6,28,-3
810,179,-6,39,-1
811,193,-10,51,-12
812,187,-30,58,-6
813,167,-29,65,-4
814,141,-16,48,-5
815,111,-3,30,4
816,93,-18,57,-8
817,66,-1,39,-5
818,61,-5,44,-8
819,66,-18,53,-6
820,84,-5,40,6
821,131,-31,61,0
822,164,-11,39,-1
823,214,11,23,7
824,284,1,40,-6
825,345,-21,60,-7
826,390,-7,55,-9
827,428,5,31,7
828,429,-38,92,-26
829,417,-9,53,-5
830,411,-26,58,-2
831,375,-24,68,-14
832,332,-9,47,2
833,296,9,25,-2
834,265,-22,61,-11
835,250,-23,70,-14
836,235,-19,34,-4
837,202,-20,49,-4
838,182,-18,44,0
839,173,-28,56,-8
840,164,-9,42,-4
841,158,-13,40,-3
842,181,-27,66,-10
843,196,8,35,6
844,263,-14,54,-4
845,304,-4,58,-8
846,360,0,56,-5
847,438,19,45,-1
848,487,14,44,-2
849,523,39,29,1
850,548,38,44,0
851,564,0,73,-5
852,532,17,47,-6
853,500,5,43,-2
854,454,7,55,-6
855,502,6,50,-6
856,538,-6,60,-4
857,533,19,41,-8
858,498,-3,58,-9
859,419,-2,61,-8
860,327,-12,66,-7
861,223,4,39,-6
862,166,-13,53,-2
863,113,-9,55,-12
864,97,-29,51,-7
865,86,-23,48,-2
866,84,-35,72,-12
867,98,-54,76,-14
868,101,-31,69,-11
869,126,-32,69,-4
870,159,-14,52,-7
871,230,-5,41,-11
872,333,4,41,0
873,418,10,37,-4
874,500,12,51,-4
875,533,-5,82,-18
876,522,14,56,-9
877,537,53,48,-8
878,613,22,59,-6
879,678,44,55,-11
880,684,59,27,0
