Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
445,4,-13,30,0
446,-1,2,1,11
447,1,16,-18,6
448,2,-8,6,10
449,6,-11,19,2
450,2,-10,20,5
451,6,-15,39,-6
452,8,0,11,3
453,0,3,12,0
454,-8,16,5,6
455,-3,7,4,2
456,6,-20,54,-6
457,11,-17,19,6
458,8,-3,18,8
459,6,-18,28,6
460,3,-10,30,-1
461,0,4,14,1
462,11,-13,23,5
463,5,-3,18,0
464,-7,10,5,7
465,2,-8,20,0
466,1,0,14,-2
467,-1,3,12,5
468,3,-6,17,6
469,4,6,0,7
470,3,-16,38,-1
471,2,-17,34,0
472,0,2,15,6
473,0,6,1,15
474,4,-3,16,1
475,5,0,6,6
476,13,-13,11,0
477,0,-2,18,4
478,3,-5,15,11
479,0,-6,31,-3
480,8,-8,19,-3
481,10,-25,42,-7
482,2,2,-2,12
483,-3,10,5,0
484,7,-12,40,-7
485,0,1,9,6
486,11,-21,38,-3
487,-6,12,1,3
488,0,-10,34,-8
489,8,-9,26,0
490,8,-20,40,-11
491,0,1,20,3
492,-2,7,3,8
493,4,0,13,1
494,-3,-15,43,-4
495,6,-11,29,-4
496,-10,1,20,-7
497,7,-8,20,0
498,9,-20,28,1
499,4,-11,30,2
500,6,-9,31,-5
501,2,-2,9,6
502,-2,3,15,0
503,-2,7,-9,19
504,3,-19,42,-2
505,2,9,2,1
506,6,-11,34,-3
507,8,-17,35,0
508,8,-15,40,-2
509,-6,-3,27,-6
510,6,-14,25,2
511,0,8,12,2
512,4,-14,28,-1
513,0,-1,21,2
514,3,-9,40,-11
515,6,-19,36,-1
516,7,-16,29,-2
517,14,-26,44,-6
518,5,-8,21,-2
519,6,-6,20,-2
520,5,0,10,4
521,0,-4,18,1
522,1,3,16,-4
523,-7,-2,34,-13
524,8,-4,11,-7
525,11,-17,27,0
526,10,-19,24,-1
527,-8,13,4,2
528,0,2,15,2
529,0,-1,13,0
530,6,-9,29,-8
531,2,-7,27,0
532,4,-17,28,-3
533,11,-20,35,-5
534,3,-11,21,3
535,-2,-3,18,0
536,4,-18,44,-16
537,13,-17,32,3
538,-2,4,8,6
539,6,-7,22,-5
540,0,0,14,-6
541,0,1,18,-3
542,11,-21,31,0
543,19,-37,55,-6
544,-1,-5,25,0
545,2,-8,26,3
546,4,-18,24,0
547,14,-26,37,-2
548,9,-17,37,-3
549,2,-18,47,-8
550,2,-15,28,-5
551,9,-28,65,-14
552,2,-12,33,-4
553,1,-8,33,11
554,14,-26,46,-9
555,-6,16,6,5
556,3,-12,25,-5
557,9,-16,33,-1
558,12,-25,50,-7
559,7,-7,36,-1
