Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
1015,562,86,55,25
1016,520,76,46,18
1017,551,56,36,12
1018,578,60,37,0
1019,601,94,10,3
1020,590,48,46,2
1021,537,85,14,10
1022,474,52,23,7
1023,382,55,26,0
1024,297,56,27,3
1025,259,22,56,-6
1026,236,34,33,11
1027,240,37,34,-4
1028,258,19,37,0
1029,259,29,27,1
1030,276,34,22,4
1031,343,23,38,-3
1032,486,23,43,0
1033,665,71,28,4
1034,812,96,21,9
1035,858,144,18,5
1036,775,138,31,1
1037,635,149,19,5
1038,552,130,35,3
1039,557,127,30,-4
1040,596,138,25,-6
1041,709,96,58,3
1042,756,133,31,4
1043,772,132,26,-1
1044,834,111,32,-4
1045,876,119,43,-9
1046,978,130,43,-9
1047,1193,163,47,-10
1048,1370,220,1,9
1049,1441,240,3,-8
1050,1341,199,34,-5
1051,1132,219,38,-14
1052,830,189,19,-6
1053,603,126,30,-11
1054,456,100,1,1
1055,414,72,12,-3
1056,390,44,20,0
1057,405,32,16,-2
1058,403,37,9,-6
1059,448,30,4,-4
1060,523,43,3,4
1061,619,53,40,-14
1062,739,79,0,5
1063,854,106,31,-12
1064,981,154,5,-6
1065,1045,162,22,0
1066,1070,156,21,2
1067,1021,117,36,2
1068,874,117,3,3
1069,804,56,49,-10
1070,728,58,22,-9
1071,702,56,7,1
1072,711,41,10,9
1073,682,61,12,-2
1074,631,40,23,-2
1075,597,39,8,-5
1076,540,15,32,-7
1077,478,41,13,-4
1078,434,27,26,0
1079,421,45,24,-11
1080,414,48,36,-5
1081,434,22,32,1
1082,421,26,32,-7
1083,449,48,9,3
1084,458,31,38,-10
1085,488,9,62,-10
1086,512,32,36,-3
1087,547,34,35,0
1088,551,66,18,0
1089,622,17,39,-6
1090,644,49,25,-9
1091,669,31,40,-6
1092,680,42,18,0
1093,681,71,-2,18
1094,712,63,25,7
1095,722,36,52,3
1096,760,70,25,26
1097,794,83,26,26
1098,884,100,18,40
1099,976,127,40,39
1100,1094,157,64,33
1101,1210,174,63,38
1102,1255,202,55,41
1103,1283,188,64,38
1104,1280,202,57,30
1105,1239,176,58,17
1106,1208,186,40,28
1107,1276,186,41,30
1108,1351,197,78,22
1109,1457,260,61,45
1110,1591,323,74,65
1111,1789,302,122,65
1112,1889,336,87,94
1113,1884,384,77,111
1114,1936,312,113,97
1115,1838,280,107,99
1116,1781,298,101,95
1117,1766,263,103,107
1118,1872,270,91,109
1119,1928,287,106,98
1120,2019,320,130,84
1121,2107,380,90,125
1122,2234,413,147,128
1123,2285,477,140,160
1124,2360,491,142,202
1125,2431,524,162,248
1126,2534,510,165,285
1127,2587,535,186,306
1128,2646,544,141,313
1129,2620,510,150,254
1130,2590,510,128,208
1131,2610,448,133,161
1132,2717,485,110,151
1133,2871,491,148,151
1134,3126,538,175,168
1135,3384,652,187,220
1136,3695,713,173,266
1137,4085,755,192,279
1138,4591,774,196,287
1139,5207,798,214,230
1140,5918,851,185,182
1141,6798,874,210,124
1142,7655,884,176,101
1143,8599,1020,179,65
1144,9851,1163,155,48
1145,12344,1347,242,1
1146,17753,1964,188,-11
1147,28628,3028,251,-50
1148,32767,4310,8838,-2059
1149,32767,-797,16465,1690
1150,32767,216,14821,11285
1151,32767,1921,12072,18630
1152,32767,2457,10668,23439
1153,32767,2226,10463,25343
1154,32767,2116,10395,26110
1155,32767,2193,10435,25631
1156,32767,2394,10558,24271
1157,32767,2344,11240,21148
1158,32767,1349,13066,16003
1159,32767,548,14364,12506
1160,32767,888,13865,13853
1161,32767,1933,12105,18493
1162,32767,2480,10718,23177
