Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
479,10,-21,26,-4
480,-4,10,6,5
481,6,-13,23,6
482,5,3,-16,20
483,16,-4,1,6
484,-3,10,0,9
485,14,-12,19,5
486,9,-13,13,10
487,-1,6,-12,11
488,3,-16,20,5
489,5,-18,29,5
490,8,-22,29,4
491,7,-9,12,8
492,3,4,-2,1
493,0,9,-5,13
494,2,-4,15,1
495,3,5,-6,6
496,0,7,-2,10
497,3,5,-8,3
498,4,7,-2,9
499,1,6,-4,10
500,5,-1,1,6
501,7,-5,6,6
502,11,-21,12,7
503,-2,14,-5,0
504,6,-9,11,12
505,-9,14,-11,9
506,0,4,0,12
507,6,-10,14,1
508,8,-15,21,7
509,0,2,-1,3
510,-3,6,5,6
511,-6,11,-3,4
512,-5,7,0,6
513,6,0,-6,6
514,0,-1,10,7
515,4,-4,9,6
516,7,0,1,10
517,9,-9,11,4
518,0,1,-3,6
519,-5,16,-5,7
520,0,-2,20,-3
521,11,-11,17,5
522,5,-7,24,-1
523,9,-7,1,1
524,10,-14,19,-1
525,2,-4,14,-3
526,0,13,-14,9
527,7,-11,6,4
528,3,-8,13,6
529,-3,9,-8,7
530,13,0,-11,9
531,-2,17,-18,13
532,12,-14,23,2
533,6,-8,15,4
534,2,-1,15,5
535,1,-1,11,6
536,9,-12,17,-4
537,6,-11,19,5
538,8,-7,8,-2
539,0,13,-9,6
540,0,9,-15,7
541,10,-8,10,3
542,-1,8,0,7
543,9,-18,30,-4
544,8,-23,28,0
545,4,0,-3,9
546,1,-13,21,3
547,16,-20,22,5
548,6,-4,-2,12
549,9,-23,30,0
550,9,-8,14,1
551,15,-35,41,2
552,8,-18,26,3
553,18,-24,35,0
554,0,-5,24,-3
555,11,-20,16,3
556,3,-3,3,3
557,7,-5,0,4
558,4,-1,6,6
559,14,-14,16,3
560,9,-15,14,0
561,12,-25,30,-1
562,2,6,-9,5
563,7,-6,1,10
564,4,2,-5,10
565,8,-12,11,9
566,-2,-1,10,4
567,8,1,0,8
568,-2,6,6,4
569,3,-7,7,9
570,-1,7,-8,12
571,8,-4,5,12
572,6,-4,0,9
573,-3,10,-6,9
574,13,-13,13,3
575,5,0,14,5
576,8,-23,30,-3
577,5,-4,16,-3
578,0,3,-3,10
579,-8,12,3,9
580,3,1,8,0
581,13,-25,30,2
582,13,-16,10,13
583,8,-12,23,-2
584,0,-9,11,6
585,0,-8,22,3
586,-3,0,14,2
587,2,-4,1,4
588,3,2,0,9
589,0,7,-5,9
590,9,-3,-4,8
591,0,3,6,10
592,10,-20,29,-1
593,0,-3,20,0
594,-1,1,13,4
595,-3,7,0,12
596,-2,16,-3,6
597,5,-6,30,0
598,2,8,-2,6
599,7,5,10,0
600,2,8,-6,19
601,-4,19,-7,12
602,5,-2,3,2
603,0,-7,22,-2
604,0,-8,13,5
605,10,-13,16,1
606,4,-6,9,-4
607,5,-4,5,4
608,-3,2,14,2
609,1,-2,12,1
610,3,6,-2,9
611,19,-17,25,4
612,20,-23,22,1
613,0,0,8,4
614,10,-15,21,-2
615,0,0,-2,5
616,-11,17,-6,4
617,8,-14,16,1
618,0,2,0,0
619,-5,8,-11,6
620,13,-18,10,0
621,13,-20,24,7
622,-5,18,-17,16
623,6,-21,34,-4
624,20,-36,45,-8
625,0,-2,12,0
626,1,6,6,0
627,0,8,-2,7
628,5,11,-14,2
629,2,-3,4,0
630,6,-6,18,7
631,15,-25,18,8
632,9,-5,10,4
633,5,0,15,2
634,6,6,-15,19
635,2,-3,14,3
636,16,-25,27,-1
637,7,0,11,1
638,4,-1,-6,3
639,6,-8,17,6
640,10,-13,23,5
641,10,-17,23,-5
642,16,-29,47,-9
643,9,-10,14,2
644,17,-24,24,-4
645,9,-5,12,3
646,3,3,7,4
647,1,2,14,0
648,3,1,0,3
649,2,-12,23,2
650,5,-15,24,2
651,-2,2,10,-4
652,-1,-5,11,8
653,4,-14,13,7
654,3,-6,20,-1
655,0,-4,17,-2
656,11,-34,31,-3
657,14,-19,16,0
658,5,-6,15,4
659,11,-21,29,5
660,7,-11,30,-11
661,-7,-2,18,-5
662,3,-8,14,3
663,4,-13,17,-3
664,4,-6,15,-2
665,-2,1,6,3
666,12,-22,22,3
667,-5,-5,17,0
668,11,-10,8,0
669,12,-13,29,1
670,12,-30,38,-4
671,17,-28,43,-7
672,8,-20,39,-6
673,5,0,1,3
674,0,-10,23,-1
675,3,-5,19,-6
676,-2,0,15,-2
677,-5,-1,14,1
678,-3,-3,17,3
679,-1,-11,24,-3
680,16,-25,32,0
681,0,-7,17,-2
682,9,-29,31,-8
683,7,-26,43,-8
684,7,3,3,1
685,6,-15,22,-9
686,16,-24,29,-8
687,7,-9,24,0
688,11,-17,31,-1
689,9,-13,11,2
690,2,-11,26,-2
691,5,-11,23,0
692,13,-24,34,1
693,16,-40,49,0
694,0,-3,13,-1
695,12,-8,16,3
696,2,-9,13,-6
697,3,0,14,-2
698,-2,-3,20,-1
699,15,-21,27,-1
700,22,-28,39,3
701,10,-2,8,0
702,2,-10,29,-1
703,2,-14,32,-3
704,2,-8,16,8
705,14,-12,10,0
706,14,-18,21,-6
707,17,-39,57,-12
708,12,-27,36,-3
709,4,-6,17,0
710,4,-3,11,7
711,-1,-5,28,-5
712,3,-4,17,2
713,7,-22,42,-7
714,2,4,-1,12
715,7,-12,20,0
716,23,-30,42,-5
717,12,-3,17,-2
718,14,-13,27,-1
719,8,-3,19,3
720,5,1,7,6
721,6,10,-6,8
722,19,-36,61,-7
723,16,-23,44,-4
724,24,-39,66,-9
725,15,0,14,6
726,18,-35,61,1
727,19,-17,27,7
728,10,0,18,11
729,17,2,8,11
730,23,-23,44,4
731,29,-26,45,3
732,14,0,21,12
733,27,-20,42,0
734,15,3,7,14
735,19,-12,34,12
736,19,-16,45,-4
737,4,17,1,22
738,13,-11,37,4
739,10,14,0,13
740,9,-12,40,13
741,8,2,28,12
742,13,6,7,23
743,15,-11,38,13
744,15,-11,25,17
745,15,-12,41,5
746,13,-3,22,7
747,21,-9,15,17
748,18,-3,12,7
749,21,-14,23,3
750,28,-17,28,8
751,14,-2,22,9
752,16,-9,30,7
753,18,-8,32,11
754,28,-34,47,6
755,22,-16,43,5
756,10,2,15,23
757,16,-2,6,25
758,12,2,20,25
759,23,-7,10,24
760,32,-29,48,4
761,15,-9,24,6
762,19,-23,42,11
763,21,-20,40,5
764,22,-22,31,2
765,9,5,15,5
766,22,-17,30,3
767,22,-17,27,6
768,13,7,3,8
769,25,-11,24,0
770,28,-21,34,5
771,13,14,12,5
772,23,0,13,12
773,34,-10,22,10
774,36,-12,26,7
775,48,-18,26,7
776,35,-1,13,10
777,44,-23,43,-3
778,34,4,3,6
779,40,-17,30,1
780,28,-14,41,4
781,26,-29,55,-11
782,22,-9,26,3
783,14,-1,21,1
784,26,-20,35,1
785,9,0,21,-2
786,16,-1,19,5
787,18,-5,23,3
788,24,-7,26,8
789,12,12,2,11
790,21,-8,19,5
791,19,-9,27,1
792,10,0,28,5
793,26,-27,42,0
794,22,-8,27,0
795,12,13,7,4
796,41,-1,-3,9
797,49,-24,50,-3
798,69,-17,26,11
799,75,7,16,5
800,77,0,21,3
801,80,-16,39,2
802,78,-11,25,0
803,59,-7,29,6
804,49,-10,30,9
805,46,-19,48,-2
806,29,0,11,8
807,33,-16,25,4
808,30,-20,30,10
809,19,0,16,10
810,24,-21,47,-1
811,29,-12,20,4
812,27,-22,30,2
813,20,-24,50,-5
814,16,-5,29,2
815,29,-20,35,0
816,22,3,20,6
817,39,-16,25,0
818,34,-5,25,2
819,47,-26,47,2
820,54,-19,28,8
821,60,-31,45,5
822,50,-5,22,5
823,55,-9,20,5
824,55,-38,57,-5
825,51,-17,39,3
826,60,-5,19,14
827,90,-28,41,-5
828,92,0,15,11
829,113,0,31,-2
830,139,-13,30,12
831,170,-17,29,6
832,160,7,20,0
833,183,0,15,4
834,171,10,17,10
835,170,-2,33,-3
836,130,11,24,2
837,132,-19,39,-3
838,99,4,15,6
839,69,10,29,-4
840,54,7,29,0
841,82,-17,38,1
842,92,-2,37,0
843,120,-10,32,-2
844,178,-7,30,4
845,227,-1,42,-7
846,303,0,34,-4
847,355,10,17,7
848,382,31,0,11
849,413,13,33,4
850,411,16,30,-1
851,376,25,29,2
852,354,12,36,-1
853,317,8,18,3
854,283,2,20,3
855,253,-1,24,7
856,228,-7,49,0
857,201,-8,25,2
858,165,-14,39,-1
859,154,-9,34,3
860,148,-21,46,-10
861,141,-20,54,-5
862,151,-14,25,0
863,162,-9,36,4
864,182,10,16,9
865,222,-21,57,-17
866,247,12,36,-6
867,295,18,40,7
868,345,15,49,0
869,376,28,43,3
870,397,38,15,15
871,418,21,18,1
872,415,2,43,2
873,377,30,19,3
874,350,25,34,-6
875,337,20,41,-1
876,337,16,26,4
877,364,12,25,0
878,376,1,35,-7
879,376,-1,39,-1
880,316,4,39,-1
881,257,16,15,1
882,191,13,26,7
883,148,7,20,3
884,97,8,11,5
885,89,-11,25,2
886,79,-20,42,5
887,74,-11,20,14
888,72,-3,12,3
889,64,4,13,5
890,74,4,17,2
891,98,7,16,5
892,138,-6,35,2
893,196,0,34,-1
894,277,10,35,-1
895,348,15,30,1
896,394,12,37,-1
897,399,18,21,2
898,392,23,28,0
899,412,29,28,2
900,463,40,12,5
901,499,44,8,8
902,487,38,16,3
903,463,31,18,7
904,426,12,35,3
905,439,-2,46,1
906,445,-8,71,-8
907,491,28,9,16
908,519,20,35,3
909,474,11,55,-5
910,456,20,29,3
911,475,31,15,0
912,654,-2,45,-4
913,942,13,42,0
914,1293,20,52,-14
915,1585,3,74,-13
916,1584,60,43,-5
917,1435,70,40,0
918,1106,29,72,-9
919,770,36,46,-7
920,481,9,47,-1
921,280,5,39,2
922,159,1,34,3
923,113,-30,63,-14
924,91,-19,43,-4
925,84,-17,52,-10
926,94,-42,64,-10
