Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
1179,15618,1022,294,151
1180,23656,912,393,169
1181,31143,5160,1163,-168
1182,31421,2044,13535,-1911
1183,32115,-658,17125,4547
1184,31733,1191,14164,13815
1185,31507,2491,11679,20437
1186,31619,2484,10968,23696
1187,31802,2170,10820,25412
1188,31892,1998,10821,25946
1189,31863,2039,10815,25884
1190,31702,2320,10807,25113
1191,31492,2661,11044,22884
1192,31446,2363,12269,18384
1193,31884,270,15706,9810
1194,31984,-388,16989,1044
1195,30854,4575,9271,-1561
1196,31212,4884,846,223
1197,27015,2595,536,390
1198,23087,2543,474,305
1199,20552,2542,442,261
1200,18664,2314,480,235
1201,17091,2367,428,203
1202,15747,2302,451,188
1203,14855,2314,356,243
1204,14079,2257,418,244
1205,13704,2461,342,295
1206,13362,2755,357,319
1207,13154,3361,393,329
1208,12908,4894,318,323
1209,12534,8035,220,331
1210,12051,13558,6,385
1211,11412,22021,-28,330
1212,13152,21879,5501,263
1213,15998,17079,10843,2247
1214,19012,13708,12785,6230
1215,20317,12844,12459,10072
1216,20447,12951,12001,11899
1217,20486,12935,11964,12013
1218,20197,12975,12424,9979
1219,18278,14351,12697,6361
1220,15336,17412,11244,2727
1221,11990,22158,7036,282
1222,9104,25175,1012,63
1223,8735,18346,394,100
1224,8685,12689,499,87
1225,8769,9294,469,97
1226,8681,7230,424,144
1227,8535,6098,450,123
1228,8286,5453,440,148
1229,7947,5159,367,166
1230,7485,4833,461,137
1231,7032,4824,360,152
1232,6605,4723,329,128
1233,6264,4511,357,128
1234,5929,4250,380,100
1235,5615,4176,271,117
1236,5360,3969,285,115
1237,5086,3774,273,116
1238,4896,3575,264,116
1239,4664,3498,253,114
1240,4378,3485,222,107
1241,4099,3490,208,124
1242,3841,3325,225,103
1243,3505,3316,239,105
1244,3183,3426,180,119
1245,2881,3411,269,85
1246,2633,3488,241,91
1247,2394,3853,222,83
1248,2321,4125,222,95
1249,2247,4543,222,80
1250,2290,4951,191,102
1251,2381,5228,183,94
1252,2565,5289,208,99
1253,2697,5449,171,123
1254,2896,5302,232,120
1255,2946,5239,173,128
1256,2969,4719,211,100
1257,2964,4083,244,88
1258,2902,3371,219,93
1259,2901,2947,212,93
1260,3020,2537,232,105
1261,3463,2224,253,116
1262,4481,2080,252,116
1263,6857,1899,256,121
1264,10760,1629,285,120
