Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
677,21,-13,36,8
678,12,19,16,8
679,32,-8,38,-1
680,30,-22,44,2
681,17,7,26,-1
682,17,2,23,18
683,20,4,17,7
684,9,12,19,17
685,20,-1,31,12
686,13,5,17,8
687,8,19,18,13
688,16,10,27,8
689,15,6,30,10
690,18,5,41,-5
691,23,-12,37,8
692,19,2,23,5
693,21,-6,31,2
694,12,13,24,9
695,18,-8,37,1
696,16,-17,58,-5
697,12,23,4,11
698,21,18,7,9
699,21,-2,40,0
700,23,-4,36,1
701,25,-12,32,2
702,27,-7,24,6
703,10,2,34,0
704,20,8,23,2
705,20,-8,28,3
706,22,-6,30,7
707,21,9,20,11
708,24,-11,40,5
709,25,-10,39,2
710,14,9,16,11
711,15,0,37,5
712,16,4,31,10
713,26,-8,26,11
714,15,0,31,17
715,25,0,28,3
716,24,-3,34,2
717,17,1,36,5
718,18,5,30,11
719,14,6,17,10
720,22,4,28,12
721,30,-5,23,7
722,22,9,17,14
723,15,-14,46,0
724,5,19,26,6
725,22,-15,37,1
726,21,2,36,0
727,21,7,26,7
728,25,-7,45,6
729,25,-2,32,5
730,15,-1,44,5
731,20,13,19,13
732,26,-14,53,-5
733,22,-8,37,8
734,27,6,23,9
735,16,0,42,1
736,12,18,27,9
737,25,-9,50,3
738,19,14,27,4
739,24,-2,30,7
740,20,10,16,11
741,22,4,25,16
742,11,34,14,11
743,22,0,33,10
744,15,15,29,14
745,15,0,38,-1
746,11,26,0,16
747,22,-3,39,10
748,23,-9,46,4
749,33,-14,39,14
750,16,0,39,0
751,24,-14,51,10
752,19,25,16,24
753,33,-17,47,1
754,23,28,9,18
755,20,13,26,9
756,23,5,33,10
757,26,6,33,6
758,22,2,49,0
759,23,3,32,1
760,18,2,38,7
761,20,14,25,5
762,23,5,30,7
763,19,13,23,16
764,16,15,25,17
765,27,-5,37,1
766,21,21,15,16
767,23,1,35,13
768,19,1,28,20
769,23,11,21,13
770,29,0,34,11
771,15,28,14,20
772,14,16,33,12
773,18,16,35,16
774,35,2,38,20
775,18,18,36,15
776,28,9,31,11
777,34,5,32,17
778,19,9,41,15
779,29,5,37,21
780,30,10,42,11
781,46,1,49,16
782,53,17,45,41
783,42,14,50,31
784,46,27,36,42
785,49,22,56,25
786,55,16,59,32
787,58,26,46,46
788,62,35,47,48
789,59,28,60,47
790,56,29,63,42
791,50,41,47,48
792,51,22,67,45
793,68,14,63,48
794,52,23,78,35
795,57,30,44,54
796,62,7,69,47
797,65,9,73,39
798,57,19,73,43
799,46,49,27,57
800,58,6,74,35
801,46,26,65,33
802,47,17,45,45
803,52,28,42,38
804,47,22,45,34
805,55,13,42,42
806,34,23,46,38
807,44,11,51,41
808,52,13,38,47
809,41,33,29,43
810,52,20,26,56
811,34,27,39,45
812,48,8,51,40
813,48,-7,61,37
814,45,10,40,33
815,40,5,45,27
816,43,21,35,24
817,46,13,34,34
818,53,-9,62,12
819,41,8,51,15
820,45,3,45,26
821,38,16,41,26
822,49,-8,62,9
823,37,15,36,22
824,33,6,41,21
825,35,11,35,24
826,35,29,18,32
827,28,34,23,28
828,50,-9,45,29
829,40,-3,53,12
830,32,24,21,29
831,32,19,31,20
832,43,17,35,23
833,45,12,32,21
834,39,6,44,19
835,47,12,38,23
836,48,14,33,26
837,32,24,28,25
838,34,21,35,28
839,44,18,32,28
840,46,25,26,17
841,37,37,17,31
842,31,34,30,33
843,51,19,34,27
844,50,20,41,18
845,57,24,38,28
846,61,-1,69,15
847,66,10,52,19
848,65,13,53,27
849,75,13,44,28
850,61,19,50,29
851,69,15,50,24
852,63,16,58,15
853,56,28,46,29
854,57,18,50,23
855,65,3,51,34
856,70,-18,63,23
857,51,24,28,37
858,46,16,54,16
859,53,23,38,25
860,45,23,44,15
861,47,20,34,30
862,48,21,35,29
863,37,27,32,32
864,53,10,48,21
865,53,1,61,11
866,55,13,37,29
867,56,0,59,18
868,45,37,33,22
869,54,13,51,17
870,51,20,27,32
871,37,34,36,27
872,58,14,44,15
873,62,-9,66,14
874,66,9,44,29
875,56,10,47,27
876,53,22,37,18
877,63,15,46,15
878,67,18,46,17
879,74,6,51,21
880,78,6,47,18
881,64,9,66,3
882,71,12,37,20
883,55,19,51,15
884,59,14,39,36
885,54,16,35,19
886,53,20,27,17
887,61,0,55,11
888,55,25,30,19
889,62,25,32,21
890,62,20,39,19
891,69,17,44,25
892,75,39,34,18
893,94,22,39,19
894,119,33,33,23
895,151,29,44,24
896,172,3,75,12
897,190,27,49,16
898,169,48,48,19
899,177,33,50,23
900,172,21,56,28
901,178,40,65,17
902,221,69,38,24
903,279,83,48,17
904,370,85,44,26
905,444,93,57,18
906,525,93,52,18
907,569,108,54,15
908,607,89,59,25
909,582,111,44,24
