Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
680,24,-24,70,-8
681,18,-23,61,4
682,29,-31,59,14
683,4,3,44,11
684,19,-8,43,7
685,24,-15,44,8
686,29,-20,63,3
687,32,-41,76,0
688,21,-8,36,12
689,21,-19,58,4
690,29,-29,62,1
691,25,-26,68,-2
692,21,-26,69,3
693,30,-37,67,6
694,31,-32,62,9
695,34,-31,60,11
696,23,-25,64,7
697,17,-23,64,-3
698,19,-9,43,9
699,21,-33,77,1
700,25,-23,64,3
701,32,-22,54,18
702,22,-26,66,-4
703,30,-25,58,6
704,38,-36,79,-2
705,28,-12,46,13
706,32,-22,59,11
707,34,-25,71,-8
708,31,-29,70,5
709,30,-23,66,2
710,21,-5,44,9
711,27,-29,69,3
712,18,2,47,9
713,27,-19,63,0
714,25,-18,61,4
715,27,-20,67,-5
716,38,-40,84,0
717,25,-18,70,11
718,38,-17,61,18
719,31,-5,54,18
720,29,-8,57,17
721,30,-2,56,13
722,25,0,69,14
723,37,-22,77,3
724,26,-2,53,21
725,40,-26,87,-2
726,32,-12,73,11
727,41,-24,65,20
728,28,-11,69,21
729,42,-29,79,4
730,33,-12,67,19
731,29,-5,65,17
732,26,-11,67,22
733,43,-14,65,22
734,26,-12,66,23
735,32,-7,64,25
736,22,-17,80,12
737,41,-43,92,7
738,26,-11,71,8
739,38,-20,72,7
740,44,-28,71,9
741,40,-19,60,12
742,33,-10,50,27
743,42,-20,54,22
744,47,-29,72,13
745,38,-27,77,18
746,30,-6,46,34
747,27,-14,67,25
748,29,-20,69,21
749,36,-16,59,27
750,34,-6,55,19
751,34,0,44,37
752,34,-8,50,30
753,26,-15,75,10
754,39,-41,93,0
755,32,-46,94,7
756,43,-23,61,11
757,25,-5,50,19
758,37,-16,57,10
759,30,-11,68,2
760,26,-15,65,10
761,34,-27,70,14
762,38,-30,60,15
763,28,-17,70,4
764,38,-15,59,17
765,35,-32,81,8
766,41,-19,53,12
767,36,-29,79,5
768,36,-36,80,2
769,40,-39,89,3
770,25,0,42,14
771,33,-26,80,2
772,35,0,36,17
773,33,-27,87,-3
774,31,-20,66,7
775,38,-17,61,20
776,26,-1,55,14
777,32,-22,77,0
778,40,-15,49,29
779,38,-21,64,14
780,31,-10,52,19
781,36,-27,75,11
782,29,0,52,27
783,49,-25,60,15
784,42,-13,60,13
785,41,-14,65,5
786,52,-55,109,-7
787,35,-4,52,15
788,45,-24,72,12
789,43,-10,68,11
790,44,-16,70,16
791,48,-27,81,10
792,39,-10,67,13
793,37,-24,80,1
