Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
659,22,-11,46,13
660,12,-12,59,9
661,26,-7,42,14
662,22,-3,30,18
663,29,-21,54,8
664,24,-23,70,-6
665,23,-14,55,10
666,22,-6,46,16
667,19,-18,64,2
668,33,-26,61,4
669,13,-10,52,2
670,23,-24,60,10
671,40,-26,58,9
672,30,-24,66,3
673,30,-26,57,3
674,17,-14,52,5
675,20,0,40,7
676,11,-9,44,15
677,18,-25,69,1
678,25,-20,48,12
679,24,-26,71,7
680,25,-13,45,9
681,23,-16,55,10
682,27,-35,76,-3
683,29,-23,59,9
684,33,-35,62,6
685,36,-23,55,0
686,31,-18,52,13
687,27,-22,64,-2
688,22,-24,63,6
689,34,-27,63,5
690,21,-18,52,12
691,19,-15,63,5
692,28,-37,73,-2
693,27,-17,62,3
694,28,-19,69,0
695,31,-24,62,7
696,20,-26,71,11
697,23,-15,58,10
698,25,-16,55,11
699,32,-31,69,8
700,16,-8,56,13
701,31,-25,66,2
702,34,-19,59,12
703,35,-30,76,-1
704,30,-29,68,14
705,19,0,51,9
706,21,4,38,14
707,27,-25,80,1
708,31,-24,70,16
709,31,-14,62,10
710,31,-23,78,4
711,42,-16,71,9
712,36,-10,71,15
713,46,-45,93,10
714,36,-15,64,19
715,39,-16,81,13
716,37,-4,70,12
717,38,-9,66,25
718,38,-16,76,14
719,46,-8,62,25
720,42,-13,80,22
721,39,-23,81,21
722,37,-18,73,24
723,38,-11,65,19
724,34,-10,70,27
725,39,-18,87,20
726,41,-13,73,20
727,42,-38,106,14
728,39,-19,81,29
729,46,-35,91,17
730,38,-6,57,22
731,43,-21,81,10
732,42,-5,54,26
733,43,-12,56,34
734,29,-8,65,24
735,26,-16,78,10
736,36,-15,72,19
737,29,-16,81,18
738,29,-11,74,24
739,36,-17,72,27
740,42,-25,75,28
741,31,-5,55,39
742,46,-27,81,26
743,43,-18,71,31
744,34,-14,64,33
745,35,-14,70,25
746,52,-39,77,22
747,30,-10,65,21
748,33,-14,62,21
749,33,-11,68,15
750,27,-9,57,24
751,31,-15,72,12
752,39,-22,72,14
753,42,-27,73,17
754,47,-21,68,26
755,49,-35,77,15
756,40,-35,93,15
757,39,-3,58,20
758,46,-20,67,21
759,40,-20,74,13
760,39,-25,75,11
761,30,-19,81,5
762,36,-19,77,11
763,48,-38,83,8
764,40,-26,70,13
765,37,-23,78,14
766,42,-16,74,16
767,26,-11,79,10
768,35,-12,74,17
769,36,-14,61,18
770,46,-35,83,2
771,37,-27,76,13
772,39,-25,75,13
773,52,-37,85,9
774,51,-20,67,23
775,49,-13,62,21
776,38,-14,76,4
777,47,-15,74,13
778,48,-22,77,17
779,40,-14,74,15
780,51,-23,83,10
781,49,-18,83,11
782,62,-25,82,11
783,49,-3,60,24
784,49,-7,68,17
785,49,-9,69,17
786,47,-14,72,24
