Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
486,4,13,-3,20
487,15,-6,22,9
488,8,-1,21,0
489,20,-14,33,3
490,21,-1,12,16
491,26,-31,36,5
492,14,-10,31,4
493,9,3,16,9
494,18,-5,21,14
495,20,-5,13,11
496,8,0,19,10
497,17,-6,24,5
498,10,5,16,12
499,8,4,27,7
500,19,-2,12,15
501,15,-11,26,-1
502,12,-4,31,-2
503,14,-6,18,13
504,24,0,17,12
505,20,-6,26,9
506,18,-6,21,21
507,0,19,5,18
508,18,-12,23,11
509,16,6,10,10
510,11,3,18,12
511,6,-6,30,4
512,16,4,16,12
513,23,-10,24,9
514,27,-23,43,2
515,22,-11,35,9
516,22,-28,56,-9
517,14,-11,38,-2
518,22,-16,32,7
519,26,-14,36,2
520,21,-14,23,12
521,19,-6,20,14
522,11,-6,28,10
523,15,1,8,12
524,30,-28,37,7
525,12,1,32,1
526,11,-5,34,7
527,21,-14,32,-1
528,30,-24,46,0
529,8,-7,35,2
530,9,2,27,6
531,18,-11,43,1
532,17,-2,20,9
533,14,2,30,-1
534,21,5,21,5
535,16,-1,16,13
536,16,4,12,9
537,14,2,11,11
538,20,-10,25,12
539,13,4,23,12
540,4,11,23,10
541,10,7,5,17
542,18,-16,44,-3
543,9,3,15,6
544,9,-9,38,-1
545,22,-24,50,-4
546,20,-29,54,5
547,13,-13,33,1
548,8,0,21,13
549,6,24,-3,16
550,13,-4,24,0
551,33,-28,28,3
552,11,2,19,7
553,20,-18,35,1
554,13,0,28,4
555,12,-3,12,13
556,8,-11,46,-6
557,18,-9,11,9
558,23,-10,28,7
559,14,-1,20,8
560,18,-5,23,8
561,15,-6,13,19
562,20,-2,13,14
563,15,-9,34,8
564,14,-3,29,0
565,9,-9,34,-1
566,12,1,29,1
567,24,-16,17,17
568,8,28,7,12
569,17,-19,47,6
570,6,-8,42,-3
571,8,-8,35,0
572,16,-10,26,3
573,16,-8,24,6
574,21,-5,25,0
575,17,-8,32,7
576,11,-1,29,4
577,29,-16,35,0
578,2,11,16,2
579,7,6,29,-4
580,22,-21,36,5
581,3,21,4,12
582,14,-11,27,5
583,20,-19,35,1
584,18,-10,29,3
585,11,-5,34,0
586,24,-23,36,-2
587,17,-11,29,0
588,13,-12,38,0
589,13,-4,31,3
590,14,-8,23,12
591,22,-17,48,1
592,13,-13,50,-1
593,10,4,15,13
594,22,-30,56,-9
595,6,19,-1,15
596,23,-20,40,3
597,11,-4,21,10
598,14,-15,42,-4
599,17,-3,21,2
600,20,-10,25,4
601,15,-2,26,2
602,21,-4,26,3
603,22,-19,36,4
604,18,-13,33,2
605,23,-21,51,-5
606,22,-11,40,-4
607,22,-3,15,8
608,12,0,37,-10
609,21,-9,28,14
610,23,-24,42,-9
611,18,-23,43,0
612,23,-20,34,7
613,23,-15,38,-1
614,18,-6,36,9
615,16,-9,47,0
616,21,-10,28,4
617,2,10,25,7
618,13,-16,50,-8
619,17,-8,33,0
620,14,0,27,3
