Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
1202,2812,4873,419,18
1203,3051,5016,418,22
1204,3269,5039,442,-1
1205,3545,4912,419,18
1206,3699,4614,397,21
1207,3852,4291,421,-2
1208,3981,3928,471,-13
1209,4023,3644,438,-13
1210,4039,3297,456,-9
1211,3946,2995,430,-4
1212,3862,2710,479,-15
1213,3862,2478,499,-20
1214,3975,2398,570,-32
1215,4417,2383,564,-32
1216,5613,2317,636,-72
1217,8389,2237,655,-75
1218,12573,2082,714,-117
1219,18927,1866,728,-154
1220,25409,1828,741,-210
1221,30830,1844,721,-236
1222,31515,2599,557,-217
1223,29419,1953,796,-237
1224,24130,2101,758,-208
1225,18244,2276,766,-160
1226,13302,2488,710,-101
1227,10199,2651,714,-76
1228,8500,3111,616,-37
1229,7601,3613,630,-43
1230,7111,4078,633,-50
1231,6751,4422,613,-33
1232,6342,4443,602,-22
1233,5916,4195,553,0
1234,5687,3519,574,-10
1235,5713,2953,531,-4
1236,5974,2351,596,-17
1237,6475,2028,570,0
1238,7072,1815,616,-13
1239,7546,1777,631,11
1240,7629,1754,767,-20
